,sec,p0,p1,p2,mag
779,3613439964.05,44.51400000095175,6.924000000151286,1000,1.3
780,3613373861.09,44.48900000097961,6.685999999412457,0,0.8
781,3613336781.68,44.54700000051626,6.740000000561224,0,1.4
782,3613328476.36,44.49900000126387,6.750000000335798,6000,1.3
783,3613312437.81,44.49400000095692,6.720000000063955,0,1.4
784,3613235437.66,44.73100000105621,6.482999999606667,6000,0.3
785,3613229103.19,44.46600000051755,6.64800000028797,8000,1.3
786,3613218442.24,44.51400000117267,6.706000000291611,5000,1.2
787,3613099802.02,44.4570000009289,6.660000000513161,0,0.9
788,3613088266.34,44.45600000072669,6.652000000309826,2000,0.9
789,3613070767.5,44.54300000101899,6.77499999976267,8000,1.4
790,3612958452.26,44.52000000113086,6.730000000073678,4000,1.1
791,3612940390.8,44.50500000049322,6.774000000462896,12000,1.6
792,3612800607.76,44.46400000054476,6.63999999946028,12000,0.9
793,3612742934.78,44.617000000901086,6.88000000041373,9000,1.1
794,3612681077.84,44.53700000124198,6.727000000359901,14000,1.3
795,3612679093.02,44.54800000070529,6.770000000609708,9000,1.5
796,3612617397.19,44.47800000073581,6.687999999463921,3000,0.9
797,3612600389.12,44.48300000062904,6.637000000161351,5000,0.6
798,3612588386.69,44.54400000051436,6.723000000470125,14000,1.1
799,3612585925.09,44.50300000078501,6.6639999995941865,20000,0.6
800,3612578091.05,44.536000000775125,6.831999999574542,2000,0.5
801,3612562529.33,44.52600000054647,6.731000000415529,10000,1.4
802,3612562334.78,44.5120000009856,6.718000000185156,12000,3.6
803,3612542226.39,44.56900000099867,6.714000000574899,10000,0.8
804,3612509192.03,44.54100000130432,6.7279999995012005,9000,1.6
805,3612464063.8,44.963000001219484,6.693999999483416,0,0.8
806,3612458078.81,44.96100000081062,6.708999999979639,0,0.6
807,3612435363.8,44.48300000130095,6.657999999420368,10000,1.3
808,3612412494.63,44.50800000124555,6.771999999864569,13000,1.3
809,3612394845.32,44.475000001168894,6.665999999933085,0,0.5
810,3612378411.86,44.47600000100212,6.682000000371324,0,1.0
811,3612327926.26,44.514000000764,6.766999999657367,13000,1.1
812,3612272281.43,44.51800000080999,6.716999999521695,10000,1.3
813,3612251292.99,44.52300000083857,6.754999999842773,11000,1.4
814,3612185299.99,44.46500000059561,6.721000000438198,2000,0.8
815,3612084471.03,44.46800000054696,6.692999999783515,0,0.8
816,3612064467.24,44.79300000101806,6.615000000318025,7000,1.1
817,3612031304.61,44.55300000101484,6.7920000002799386,12000,1.5
818,3611987625.06,44.54100000096546,6.740000000189619,16000,1.3
819,3611983085.79,44.70600000128162,6.7050000001734285,13000,0.8
820,3611983028.54,44.739000001331725,6.624999999629496,12000,0.4
821,3611959527.93,44.55500000064658,6.760000000001833,0,0.8
822,3611945457.61,44.4840000013431,6.7849999997781545,0,1.2
823,3611847348.26,44.5220000007223,6.765999999935996,8000,1.3
824,3611804964.43,44.353000000705485,6.499000000598877,0,0.9
825,3611781396.67,44.503000001356035,6.633000000360083,0,0.6
826,3611781268.26,44.55800000098287,6.746000000185564,7000,1.2
827,3611772740.84,44.684000001365284,6.72799999988193,13000,0.9
828,3611772518.05,44.730000000602345,6.846999999783542,4000,1.8
829,3611764919.52,44.550000001260265,6.700000000286792,0,0.4
830,3611753328.83,44.55600000087335,6.7289999993910605,11000,1.5
831,3611735208.72,44.697000001276905,6.788000000123518,0,3.6
832,3611735073.02,44.563000001189636,6.7379999994309365,16000,1.4
833,3611728620.56,44.51700000060568,6.6500000004360915,8000,0.8
834,3611691191.21,44.363000001268944,6.763000000216543,16000,1.0
835,3611686736.68,44.53200000055992,6.8000000004798835,7000,1.1
836,3611635084.68,44.473000000675306,6.734999999985823,1000,1.0
837,3611604052.61,44.59300000115123,6.681000000420378,10000,2.0
838,3611551643.26,44.546000001308826,6.7789999998573105,0,0.9
839,3611515663.59,44.5360000012475,6.748000000453098,6000,1.6
840,3611414439.01,44.55300000136756,6.741999999408899,15000,1.1
841,3611389470.22,44.496000000976316,6.747000000442328,10000,1.2
842,3611356918.09,44.54900000097538,6.732999999901719,14000,0.9
843,3611339589.71,44.54400000133422,6.702000000592043,0,0.7
844,3611324978.37,44.51400000053322,6.691999999747656,4000,1.1
845,3611311921.26,44.5470000009528,6.72800000019963,7000,1.8
846,3611259128.4,44.560000000578306,6.741000000007638,10000,0.8
847,3611239763.28,44.55100000120519,6.773999999855986,12000,1.5
848,3611239269.43,44.538000001221185,6.763000000482477,11000,1.6
849,3611209413.15,44.52600000127618,6.780999999512648,11000,1.6
850,3611167210.94,44.51700000098138,6.659999999898433,0,0.8
851,3611167010.04,44.52200000069369,6.763999999641847,7000,1.1
852,3611161504.69,44.50800000069164,6.73499999944229,0,0.9
853,3611149567.03,44.501000001124595,6.756999999737668,7000,2.9
854,3611122122.33,44.514000001046945,6.653999999634393,7000,0.9
855,3611099887.53,44.5090000011139,6.777999999403127,7000,1.5
856,3611079802.02,44.509000001091536,6.765999999853185,8000,2.2
857,3611077831.13,44.554000000604354,6.7369999995724745,9000,1.5
858,3611072989.18,44.543000000906844,6.733000000056049,5000,1.7
859,3611058651.05,44.52100000137779,6.658000000462512,9000,1.8
860,3611058646.32,44.5230000005862,6.660000000252438,13000,1.4
861,3611003171.61,44.84000000084784,6.757000000217165,0,2.2
862,3610966626.98,44.538000001386216,6.689000000178541,6000,0.9
863,3610965781.89,44.550000001321784,6.726999999994415,9000,1.6
864,3610963094.23,44.56600000052107,6.73800000004213,19000,1.2
865,3610956307.28,44.52600000053375,6.666999999507248,0,1.3
866,3610948625.8,44.56700000084641,6.761000000578312,9000,1.9
867,3610948311.05,44.53500000074887,6.68900000056733,9000,1.8
868,3610943650.81,44.53800000082829,6.67699999939028,13000,1.3
869,3610939042.92,44.55800000111724,6.74300000014618,15000,1.9
870,3610934719.14,44.50500000077671,6.767999999616517,12000,1.1
871,3610914506.43,44.721000000568814,6.840999999983402,3000,0.9
872,3610734891.62,44.499000001258665,6.766000000407864,10000,1.3
873,3610473275.48,44.52700000068512,6.785999999581002,8000,1.7
874,3610380834.9,44.50800000083658,6.775999999648536,7000,1.8
875,3610344355.1,44.46000000080374,6.659999999537154,0,1.3
876,3610287448.66,44.52000000098238,6.772999999392871,10000,1.5
877,3610198058.15,44.5030000010109,6.761999999762635,8000,1.4
878,3610168122.59,44.46300000080724,6.6969999997558665,0,0.7
879,3610142894.07,44.52400000119766,6.76299999949314,10000,1.2
880,3609927863.91,44.48100000119435,6.689999999491042,7000,1.4
881,3609771433.74,44.51100000112166,6.732999999710546,11000,1.2
882,3609757086.08,44.50200000131241,6.714000000566796,10000,1.3
883,3609711250.07,44.50100000053974,6.764999999515096,9000,1.4
884,3609677981.94,44.510000000940934,6.7329999995831376,9000,2.1
885,3609664700.46,44.4880000007358,6.65000000022196,0,1.2
886,3609645517.01,44.4840000009256,6.722999999708967,10000,1.4
887,3609619091.26,44.53300000058388,6.813999999579834,11000,1.4
888,3609614159.02,44.544000001335476,6.776000000215773,9000,1.4
889,3609567692.3,44.68200000052594,6.6469999999886555,5000,2.0
890,3609543912.06,44.547000001331234,6.7740000005075816,14000,1.1
891,3609480881.1,44.50500000082437,6.72499999942062,12000,3.1
892,3609427889.94,44.528000000958784,6.77300000062399,11000,1.4
893,3609290012.85,44.48800000058087,6.738999999840941,20000,1.2
894,3609180313.48,44.548000000811136,6.743999999974654,12000,1.5
895,3609138806.72,44.46400000069987,6.645000000280091,0,0.9
896,3609077342.04,44.50500000083864,6.728999999879035,10000,1.7
897,3609068535.6,44.47800000074213,6.697000000358936,8000,0.9
898,3609063162.41,44.48100000058356,6.709999999486149,8000,1.2
899,3609053406.18,44.503000001302055,6.766000000533845,7000,1.5
900,3609034243.98,44.47400000066878,6.618999999669835,17000,1.2
901,3609015455.93,44.51600000133356,6.7079999997285045,10000,1.6
902,3608984753.61,44.50900000071003,6.752999999876234,10000,2.5
903,3608976050.44,44.538000001033936,6.746000000323718,0,1.3
904,3608969866.09,44.478000000930074,6.629000000160021,3000,1.1
905,3608965522.89,44.533000000593745,6.740999999528629,11000,0.8
906,3608949296.16,44.53400000063658,6.753000000190307,7000,1.5
907,3608947434.5,44.53000000068145,6.7420000003660325,9000,1.4
908,3608946878.24,44.50400000066233,6.789999999682022,0,1.0
909,3608941577.39,44.518000001327984,6.761999999839622,12000,1.2
910,3608925289.6,44.50000000085216,6.718999999433425,0,0.9
911,3608894364.84,44.47900000093773,6.658000000403827,9000,1.2
912,3608878239.13,44.48200000063584,6.6950000004853925,6000,0.9
913,3608811251.12,44.515000000810716,6.765999999409394,0,1.0
914,3608808690.91,44.480000000854254,6.676000000166754,6000,1.0
915,3608787279.67,44.06100000072608,6.240000000220507,4000,1.5
916,3608725763.56,44.501000001064426,6.7710000005475255,10000,1.3
917,3608709240.88,44.51800000080408,6.729999999430528,10000,1.2
918,3608708913.3,44.511000001013336,6.704999999493652,11000,1.2
919,3608708398.37,44.507000000586274,6.715000000420513,10000,1.1
920,3608707590.1,44.49100000129605,6.738999999419365,8000,1.0
921,3608688245.94,44.538000001308525,6.7919999994549025,8000,1.4
922,3608661151.01,44.52400000107632,6.781000000093396,0,1.3
923,3608621077.83,44.450000000878184,6.658999999800178,0,1.0
924,3608593981.98,44.48600000115494,6.695999999824771,0,0.8
925,3608591928.41,44.528000001065934,6.746999999512812,11000,1.2
926,3608580847.61,44.497000001068365,6.703000000334772,0,0.9
927,3608575088.8,44.519000000687676,6.762000000331185,7000,1.4
928,3608574346.07,44.48800000122706,6.731999999620314,8000,1.0
929,3608568446.79,44.51700000061541,6.748000000578233,11000,1.3
930,3608517323.51,44.581000000676774,6.6360000001503066,5000,0.7
931,3608497974.55,44.498000001027286,6.684999999928878,8000,0.7
932,3608494377.57,44.48300000074365,6.669000000307,0,0.8
933,3608493305.68,44.48800000109508,6.743999999898501,7000,2.3
934,3608480956.12,44.47800000073024,6.652999999800217,0,0.7
935,3608480740.2,44.46200000117524,6.642999999480058,10000,0.5
936,3608477862.04,44.51600000123117,6.688999999717581,1000,0.6
937,3608459549.11,44.49100000067363,6.654999999759049,0,0.5
938,3608405398.6,44.520000001049716,6.757000000384196,10000,1.1
939,3608353747.9,44.48600000105836,6.6569999997666915,0,0.7
940,3608335932.24,44.49500000132518,6.725000000620073,0,1.0
941,3608334298.06,44.48400000079823,6.6620000000205915,12000,0.8
942,3608309364.88,44.49100000137945,6.665999999788299,0,1.0
943,3608303963.56,44.52200000084217,6.720999999422033,9000,1.2
944,3608273338.7,44.537000001065365,6.77599999939602,5000,1.8
945,3608264169.98,44.48600000110795,6.976000000211827,1000,1.4
946,3608254781.9,44.52700000088165,6.768999999589207,10000,1.6
947,3608208358.53,44.53000000082817,6.763000000379836,10000,2.0
948,3608206347.03,44.14700000124231,6.982000000478242,10000,1.8
949,3608206295.35,44.11200000080147,6.939000000590521,0,1.1
950,3608156086.42,44.49200000128421,6.799999999811273,10000,1.1
951,3608131989.37,44.50800000083658,6.775999999648536,8000,1.3
952,3608091531.23,44.5140000011134,6.5349999999250645,10000,1.0
953,3608058680.05,44.515000001187865,6.781999999725996,12000,1.4
954,3608040104.57,44.49000000128956,6.6949999994658675,0,1.3
955,3608016914.06,44.47500000099262,6.671000000136318,0,0.8
956,3608013887.39,44.473000000860466,6.691999999609314,0,0.8
957,3607952764.5,44.50600000056586,6.664000000583745,10000,0.7
958,3607948978.5,44.49100000086677,6.69899999967691,10000,0.9
959,3607918047.65,44.495000000661314,6.6810000001598535,6000,1.2
960,3607903948.31,44.48600000053272,6.680000000289243,0,1.2
961,3607899608.49,44.48000000127786,6.685000000061264,0,1.0
962,3607839708.1,44.48400000074299,6.672999999864745,0,1.2
963,3607834782.54,44.52300000097459,6.741999999820514,11000,1.9
964,3607815369.37,44.50500000060166,6.776000000565374,12000,1.9
965,3607814667.53,44.40400000051502,6.939000000089517,0,1.1
966,3607812699.6,44.51700000101413,6.738000000183978,11000,2.3
967,3607796287.63,44.47600000052789,6.6579999995797206,0,0.8
968,3607717371.92,44.48200000133593,6.742000000611455,0,1.4
969,3607690426.43,44.46400000118597,6.650999999953363,0,0.9
970,3607686897.37,44.541000000766466,6.769999999543143,11000,1.6
971,3607678621.7,44.47900000125419,6.682999999951737,7000,0.7
972,3607677887.43,44.46100000115205,6.68400000001471,10000,1.0
973,3607676349.39,44.47800000126407,6.644000000629044,0,0.8
974,3607674880.63,44.47600000131428,6.6669999998146,0,0.6
975,3607671300.72,44.526000000914976,6.765999999996156,9000,1.7
976,3607665457.71,44.5470000010325,6.7789999994422985,9000,1.3
977,3607664479.39,44.49000000099407,6.669999999718128,0,1.2
978,3607647696.11,44.47800000083722,6.669000000350672,0,0.8
979,3607602152.71,44.45000000088783,6.645999999455144,0,0.7
980,3607601597.11,44.482000000961925,6.6620000001127915,0,1.0
981,3607577185.89,44.45800000061072,6.66999999972716,0,0.7
982,3607572947.07,44.52700000101498,6.753999999626001,8000,1.6
983,3607571226.72,44.49100000091801,6.6730000000635785,0,1.1
984,3607538700.69,44.51300000096057,6.755999999701509,10000,1.4
985,3607530028.89,44.53700000074463,6.7880000003667496,6000,1.5
986,3607527171.76,44.47900000131999,6.725999999774297,0,1.0
987,3607488227.04,44.476000001023536,6.667999999819934,0,0.9
988,3607483385.87,44.47300000064736,6.639999999587441,0,0.6
989,3607473524.74,44.591000000870906,6.825999999994864,0,1.6
990,3607472572.14,44.52700000136181,6.640999999981104,12000,1.0
991,3607456116.06,44.49000000073858,6.683000000542386,0,0.6
992,3607448859.96,44.4810000011554,6.706999999911557,0,0.5
993,3607446385.3,44.469000001210155,6.692999999742241,10000,0.6
994,3607437385.33,44.472000001252354,6.649999999795876,0,0.5
995,3607433810.58,44.49500000090984,6.72200000032082,0,0.8
996,3607430373.0,44.52100000071715,6.723000000531094,0,1.0
997,3607415536.11,44.47200000091948,6.680000000145302,0,1.0
998,3607414753.2,44.51700000136203,6.6299999995975325,0,0.7
999,3607398120.6,44.512000001343495,6.772000000543614,11000,1.6
1000,3607387052.83,44.470000001286316,6.701999999778863,5000,0.6
1001,3607379964.06,44.50700000057321,6.765000000057327,8000,1.4
1002,3607377676.74,44.51800000126962,6.740000000394702,11000,1.2
1003,3607369678.74,44.48900000114193,6.672000000285166,0,0.6
1004,3607369189.84,44.50600000116888,6.775999999901067,10000,0.9
1005,3607363979.25,44.77000000068359,6.697000000525401,10000,1.0
1006,3607361146.96,44.502000000928604,6.707000000172225,0,0.7
1007,3607351842.59,44.51100000126153,6.7459999998207225,9000,1.2
1008,3607349623.94,44.546000001310475,6.711999999415749,4000,1.2
1009,3607347375.23,44.49400000106331,6.754999999560644,10000,2.0
1010,3607339533.29,44.49900000058162,6.693000000370907,0,0.7
1011,3607325973.81,44.541000001315155,6.757000000243047,2000,1.3
1012,3607299153.09,44.458000000710136,6.662999999508316,0,0.5
1013,3607290381.56,44.49800000079689,6.679000000098396,12000,0.7
1014,3607289899.28,44.49100000086992,6.7180000006106475,13000,1.0
1015,3607288473.95,44.52000000136692,6.694000000316869,16000,0.8
1016,3607284943.44,44.49600000080292,6.668999999709315,11000,0.9
1017,3607281446.12,44.48700000110559,6.708000000328543,11000,0.8
1018,3607270177.29,44.52400000081232,6.77799999999277,13000,1.4
1019,3607267308.95,44.4730000006026,6.686000000005489,9000,1.2
1020,3607266597.15,44.512000000836764,6.735000000495995,10000,1.5
1021,3607244884.91,44.482000000749096,6.710999999619994,8000,0.9
1022,3607243034.51,44.49100000064195,6.723000000421023,0,1.0
1023,3607239513.34,44.510000000940934,6.7329999995831376,18000,1.1
1024,3607231700.22,44.48300000092494,6.7179999997902975,7000,1.3
1025,3607209517.8,44.53600000069194,6.745999999836537,10000,1.2
1026,3607192033.4,44.52800000114842,6.793000000225717,7000,1.6
1027,3607187382.99,44.46200000054062,6.654000000116371,12000,0.6
1028,3607177045.56,44.52100000105475,6.792000000126379,7000,1.8
1029,3607140457.56,44.50000000084125,6.758000000109281,8000,1.2
1030,3607139931.55,44.51200000101762,6.777999999775138,12000,1.2
1031,3607115606.08,44.52500000062987,6.763999999952753,11000,1.4
1032,3607111791.19,44.525000001361384,6.739999999760364,9000,1.5
1033,3607101458.25,44.526000000891635,6.780000000401974,11000,1.4
1034,3607088095.65,44.501000000828796,6.738999999758775,10000,1.5
1035,3607087879.54,44.551000001377695,6.765999999690191,19000,1.3
1036,3607040085.04,44.535000001343924,6.77000000028476,12000,1.3
1037,3607029874.32,44.5350000012263,6.763000000189885,3000,1.6
1038,3607011459.12,44.50200000076539,6.736000000157404,12000,2.0
1039,3607009545.24,44.54500000074665,6.764999999733653,11000,1.2
1040,3606981088.01,44.548000001324375,6.7669999994832715,11000,1.4
1041,3606978271.0,44.51000000093705,6.763999999650664,0,1.2
1042,3606969128.65,44.52000000052771,6.767000000023431,11000,1.3
1043,3606957696.34,44.49100000068737,6.737000000406812,10000,2.8
1044,3606955552.08,44.51300000098746,6.722000000202592,11000,1.1
1045,3606943901.79,44.517000000639314,6.751000000336978,0,1.1
1046,3606936918.06,44.35300000101204,6.832000000420403,15000,1.0
1047,3606862914.19,44.47700000057609,6.6979999993646215,0,1.1
1048,3606856778.98,44.49100000101946,6.67700000044069,0,0.8
1049,3606855767.72,44.491000000914745,6.695000000126163,0,0.8
1050,3606855628.6,44.489000000995944,6.69299999963353,0,0.5
1051,3606848286.58,44.49900000065552,6.758999999671762,12000,1.3
1052,3606843186.44,44.49900000082833,6.71999999957447,14000,1.0
1053,3606833596.91,44.51300000099688,6.766000000096191,0,0.9
1054,3606833170.3,44.50400000106781,6.715999999572245,9000,2.5
1055,3606827728.08,44.52200000083117,6.716000000381257,9000,1.3
1056,3606824067.07,44.47700000092717,6.672000000314285,0,1.1
1057,3606821784.56,44.528000000562805,6.727999999542178,9000,1.9
1058,3606821174.5,44.49100000076303,6.671999999861335,12000,0.8
1059,3606819500.71,44.49800000058216,6.708000000314357,13000,0.9
1060,3606814813.69,44.49000000063506,6.690000000120553,7000,0.9
1061,3606795188.28,44.50500000095242,6.74200000018791,13000,1.2
1062,3606785197.27,44.526000000891635,6.780000000401974,8000,1.6
1063,3606780017.06,44.55600000055496,6.775999999466662,7000,1.5
1064,3606774251.5,44.53900000112815,6.775000000528112,8000,1.0
1065,3606768396.72,44.53100000137276,6.772999999707139,0,1.2
1066,3606743513.65,44.532000001132516,6.766000000503498,13000,1.1
1067,3606732420.64,44.56300000070457,6.6549999997232705,11000,1.2
1068,3606723982.16,44.4960000008367,6.755999999401426,0,1.0
1069,3606686733.96,44.51400000100086,6.74900000062064,12000,1.5
1070,3606682673.85,44.502000000658455,6.758000000369339,0,1.3
1071,3606677362.92,44.54400000110992,6.76999999947053,12000,0.6
1072,3606667968.36,44.48500000136866,6.677999999553739,12000,0.5
1073,3606663935.26,44.474000001401066,6.687999999509867,0,0.7
1074,3606662119.26,44.52100000081902,6.74200000029847,12000,0.9
1075,3606659457.82,44.48100000096268,6.70500000019548,14000,1.0
1076,3606654163.71,44.489000001265424,6.707000000409524,10000,0.8
1077,3606653695.48,44.475000000780476,6.690999999961881,0,1.0
1078,3606648894.28,44.5000000008294,6.744999999995253,13000,0.7
1079,3606646130.15,44.49100000097756,6.771999999472342,11000,2.9
1080,3606630735.32,44.67200000101354,6.794999999859658,8000,1.6
1081,3606629657.01,44.484000000726745,6.689999999935822,16000,0.9
1082,3606627606.46,44.48500000107598,6.697000000324802,0,0.5
1083,3606614825.54,44.49500000123163,6.742999999556289,13000,0.8
1084,3606608357.96,44.518000001023914,6.769000000498988,12000,0.7
1085,3606604085.1,44.49500000080921,6.710000000065978,20000,0.9
1086,3606600573.74,44.50800000133057,6.75800000055114,9000,1.2
1087,3606599360.77,44.49400000093759,6.681999999942092,0,0.9
1088,3606598446.39,44.47100000083247,6.661999999806583,0,0.7
1089,3606596605.83,44.49100000086612,6.76099999949354,7000,1.6
1090,3606595982.24,44.5700000006398,6.650999999356438,5000,0.9
1091,3606594712.86,44.51000000122368,6.744000000303767,12000,1.1
1092,3606589127.74,44.49100000137945,6.665999999788299,0,0.9
1093,3606587237.43,44.47500000121301,6.661999999532008,0,0.7
1094,3606586718.07,44.536000001258586,6.678999999471515,7000,0.7
1095,3606585613.02,44.498000001144334,6.729999999685425,12000,1.1
1096,3606584166.15,44.49900000098249,6.690999999823539,0,0.8
1097,3606580178.58,44.53400000116838,6.797000000527117,0,1.4
1098,3606573935.66,44.484000001234406,6.706999999998176,9000,1.0
1099,3606567406.71,44.52400000121169,6.773000000248803,9000,1.7
1100,3606502361.58,44.511000001015624,6.733999999696513,13000,1.1
1101,3606489119.72,44.638000001048475,6.741000000012248,6000,2.0
1102,3606441718.93,44.51400000101254,6.750000000343704,9000,1.3
1103,3606425967.91,44.51800000052839,6.745999999477652,12000,1.0
1104,3606409922.17,44.78600000104274,6.59699999943459,2000,1.3
1105,3606409858.03,44.52400000100734,6.775000000341199,11000,1.0
1106,3606409650.48,44.7790000011443,6.6119999993898695,5000,1.2
1107,3606409569.92,44.759000001000686,6.58100000035486,4000,1.4
1108,3606407307.74,44.468000000780776,6.678000000373396,8000,1.0
1109,3606403141.22,44.52800000074177,6.764000000023832,8000,1.4
1110,3606370916.34,44.47400000118282,6.681000000530125,0,0.5
1111,3606369992.86,44.52900000052394,6.7899999996838725,0,1.0
1112,3606367980.03,44.5270000011005,6.772999999632531,0,0.9
1113,3606364098.07,44.505000001290355,6.75999999961534,3000,1.9
1114,3606364095.34,44.50000000066041,6.7719999996380915,5000,1.9
1115,3606352668.08,44.53900000094566,6.783999999485328,9000,1.2
1116,3606350376.97,44.50400000099609,6.767999999568863,4000,0.6
1117,3606349569.2,44.512000001221125,6.750999999486,7000,0.9
1118,3606349014.3,44.49900000101018,6.746000000162185,11000,2.2
1119,3606345492.2,44.524000000863744,6.812999999435733,8000,1.1
1120,3606344250.5,44.45700000080793,6.640999999882315,0,0.1
1121,3606342559.96,44.51300000050962,6.737000000133087,12000,0.5
1122,3606338340.07,44.49700000108522,6.729999999398241,13000,0.5
1123,3606335200.99,44.51600000118884,6.754999999529811,5000,1.2
1124,3606312988.09,44.49300000054439,6.7300000004651865,9000,1.9
1125,3606270903.05,44.531000000504484,6.750000000435338,9000,1.6
1126,3606268192.02,44.51500000137094,6.770000000416831,8000,1.2
1127,3606263025.27,44.47900000125419,6.682999999951737,14000,1.0
1128,3606227846.3,44.5650000012618,6.7319999997541276,8000,1.5
1129,3606218269.19,44.520000000599055,6.776999999698895,12000,1.3
1130,3606217535.67,44.485000001076436,6.707999999498721,11000,1.2
1131,3606205669.95,44.49300000055223,6.674999999563166,11000,1.3
1132,3606168718.93,44.492000000984135,6.769000000048092,9000,1.8
1133,3606162168.34,44.55900000085787,6.7379999994170285,10000,1.3
1134,3606158531.87,44.87400000098501,6.763999999789135,24000,0.9
1135,3606156381.57,44.48200000125559,6.72799999972852,6000,2.0
1136,3606152373.97,44.57500000093555,6.733000000104897,11000,1.5
1137,3606148678.5,44.55700000063777,6.736999999504718,0,1.7
1138,3606148638.05,44.58600000066827,6.73499999954993,11000,1.1
1139,3606148287.63,44.51700000111226,6.7540000005055605,11000,0.6
1140,3606143864.43,44.51700000136143,6.777000000245357,7000,1.0
1141,3606136754.78,44.49800000105221,6.7529999996391465,10000,1.9
1142,3606133781.07,44.50300000108814,6.726999999924358,0,1.2
1143,3606132979.2,44.470000001099116,6.656999999742231,0,0.7
1144,3606129561.55,44.56600000056339,6.735000000230009,10000,1.3
1145,3606128525.14,44.57900000098497,6.736999999567132,11000,1.4
1146,3606127434.01,44.534000001240315,6.646000000321434,0,1.4
1147,3606127341.82,44.54600000112948,6.6670000001661265,8000,1.1
1148,3606126936.55,44.53700000062491,6.66799999966723,18000,1.2
1149,3606126108.45,44.5010000011439,6.772000000108135,10000,1.5
1150,3606125676.9,44.567000000894716,6.736000000044541,10000,2.0
1151,3606123414.66,44.51500000060111,6.741999999819776,9000,1.9
1152,3606117422.29,44.49600000129846,6.728999999972423,10000,0.9
1153,3606115535.08,44.50700000111991,6.729999999707142,11000,1.0
1154,3606113089.49,44.49400000092803,6.678999999712771,0,1.0
1155,3606111182.61,44.49300000080656,6.696999999630377,13000,1.0
1156,3606109976.98,44.50800000127941,6.715999999849507,8000,1.0
1157,3606109246.09,44.65300000135465,6.874000000144457,8000,0.8
1158,3606104641.23,44.557000000536895,6.745000000353729,8000,0.8
1159,3606103928.77,44.57600000103175,6.738000000510393,10000,1.9
1160,3606103247.4,44.45100000059761,6.701999999469742,0,1.1
1161,3606103196.09,44.507000000951976,6.571999999415586,11000,1.1
1162,3606098570.03,44.435000000844404,6.689999999923869,15000,1.0
1163,3606094024.45,44.50000000065465,6.705000000601527,11000,0.9
1164,3606091562.8,44.49900000116603,6.704999999540167,0,0.8
1165,3606090206.94,44.78700000087018,6.7549999995088905,0,1.3
1166,3606089264.47,44.49900000127625,6.749000000339405,12000,1.2
1167,3606088414.06,44.51000000128981,6.780000000549959,11000,1.1
1168,3606088054.57,44.51100000092377,6.786999999440675,0,1.3
1169,3606087066.62,44.51800000052611,6.740999999958781,9000,1.0
1170,3606086886.56,44.481000000941165,6.687999999807967,0,1.1
1171,3606085932.1,44.48000000105351,6.666000000567964,0,0.7
1172,3606082808.81,44.49200000075991,6.689999999547967,14000,0.6
1173,3606081762.7,44.49400000099885,6.774999999878667,9000,1.2
1174,3606081629.76,44.48600000128166,6.659999999827864,5000,0.6
1175,3606079939.15,44.446000001344004,6.638999999493683,10000,0.4
1176,3606079249.91,44.49400000102214,6.71600000009712,8000,1.1
1177,3606079180.28,44.48600000118487,6.7029999998761305,0,0.6
1178,3606078322.12,44.50300000071648,6.744999999682371,8000,2.1
1179,3606075104.98,44.513000001388896,6.7359999995278494,8000,1.0
1180,3606074615.88,44.528000000992655,6.731999999406681,12000,1.2
1181,3606071139.99,44.514000000560664,6.7570000001169115,2000,1.1
1182,3606070047.06,44.515000000952234,6.771000000254356,12000,1.4
1183,3606069302.39,44.50900000131711,6.74899999998675,1000,1.0
1184,3606068724.09,44.51200000124288,6.753000000420267,5000,1.9
1185,3606066892.29,44.50300000127935,6.699999999438043,8000,1.1
1186,3606066652.07,44.51500000102709,6.751000000594852,10000,1.9
1187,3606064745.37,44.53300000138596,6.791999999466555,5000,1.2
1188,3606063984.35,44.47900000104483,6.6860000004915605,8000,1.1
1189,3606063751.08,44.50200000087683,6.76600000051734,1000,1.2
1190,3606062559.21,44.488000001224584,6.737999999665511,0,1.0
1191,3606062297.24,44.535000001343924,6.77000000028476,14000,0.9
1192,3606061177.49,44.511000000961964,6.738000000621762,11000,1.1
1193,3606060419.62,44.51400000059893,6.71299999948359,8000,5.2
1194,3605978078.43,44.879000000868714,6.688999999937513,10000,0.5
1195,3605885990.13,44.5760000006449,6.9050000003565115,0,1.5
1196,3605877432.05,44.54000000120123,6.9570000002254,0,1.0
1197,3605864704.36,44.473000001367005,6.879000000426707,10000,0.9
1198,3605854575.25,44.478000001378405,6.896999999642054,0,0.7
1199,3605853173.57,44.50400000082883,6.943000000286674,0,0.8
1200,3605848133.0,44.48100000061607,6.8720000005314885,0,1.1
1201,3605844706.25,44.504000000823524,6.948000000094249,1000,1.6
1202,3605844131.31,44.525000001259976,6.95100000003898,0,1.3
1203,3605780136.6,44.52400000126008,6.724000000358543,13000,1.6
1204,3605730344.69,44.49500000092555,6.658999999767893,12000,0.9
1205,3605711084.92,44.730000000800594,6.6290000004507865,10000,0.9
1206,3605636046.51,44.53000000121277,6.7579999999393685,12000,1.5
1207,3605268833.17,44.597000000811164,6.593000000312296,0,0.7
1208,3605188008.44,44.36100000057384,6.815999999959767,12000,0.7
1209,3605186668.88,44.53100000111514,6.766000000069906,11000,1.2
1210,3605155744.31,44.352000000622546,6.782000000380016,14000,1.3
