sec	p0	p1	p2	mag
3285853681	450410	6218240	2000	2.2
3285849202	684513	6541160	5000	2.2
3285848736	685285	6540050	5000	2.1
3285817271	473121	6214070	10000	2.3
3285813525	587479	6612150	5000	2.1
3285811113	472306	6214100	10000	2.2
3285801708	368925	6206330	5000	1.2
3285751257	303394	6111950	5000	3.2
3285724967	966305	6363520	5000	1.6
3285709996	975836	6489560	5000	2
3285700062	456891	6216880	5000	2.3
3285696451	995902	6379300	5000	2.2
3285687009	435098	6203280	5000	1.6
3285670564	997439	6380480	5000	2.1
3285655577	516267	6209350	5000	2.2
3285639684	460885	6214510	5000	2.2
3285625483	683048	6571150	10000	1.8
3285625287	368197	6239770	5000	1.3
3285615642	801387	6094040	10000	2.4
3285595392	1025990	6383010	10000	1.7
3285591095	368197	6239770	5000	1.4
3285590090	972593	6810760	10000	1.8
3285587244	577312	6197890	5000	2.4
3285563502	365297	6231020	5000	1.6
3285562666	365297	6231020	5000	1.7
3285562517	363902	6235540	10000	2.4
3285545403	1094280	6177570	5000	2.2
3285512275	537435	6074120	5000	2.1
3285509072	297144	6784870	5000	1.6
3285473085	473121	6214070	10000	2.2
3285456060	521790	6172480	5000	2
3285423844	1031810	6393330	10000	2.1
3285405016	986303	6500050	5000	1.5
3285340632	373572	6217230	5000	1.4
3285336834	325566	6235440	5000	2.2
3285316197	471307	6231930	5000	0.9
3285289990	1001820	6405160	5000	1.8
3285273616	366457	6237630	5000	2
3285255648	686062	6541160	5000	1.8
3285195896	998445	6376080	10000	2
3285184555	1050810	6366550	5000	2
3285182868	971216	6808470	5000	1.6
3285162826	360086	6255780	5000	1.3
3285161257	1081750	6330510	10000	2
3285155209	411832	6232100	5000	2.3
3285122542	1032030	6463420	5000	1.9
3285111690	460194	6217870	10000	1.7
3285110106	450497	6220470	5000	2.2
3285103380	974925	6561780	5000	2.1
3285074571	1216300	6388000	10000	2.3
3285041015	457622	6214630	10000	2.3
3285040433	470714	6215260	10000	2.2
3285039262	1034300	6254370	5000	1.8
3285031362	968798	6471470	5000	1.3
3285022424	1013330	6381260	5000	1.9
3285018668	627400	6141520	5000	2.2
3285004572	523280	6166880	10000	3.7
3284989114	917996	6443910	5000	2.1
3284987031	485887	6180250	5000	2.2
3284986049	433326	6200010	5000	2.1
3284949923	451312	6220440	5000	2.2
3284936454	398764	6231590	5000	2.1
3284935103	432601	6202270	5000	2.1
3284907931	914748	6307070	10000	1.7
3284885316	1042900	6365000	5000	2
3284883314	1037380	6363590	5000	1.6
3284883248	663948	6185710	5000	2.2
3284879957	1044370	6367310	5000	2.7
3284857415	917209	6443880	5000	2.1
3284854553	974762	6811980	10000	1.6
3284792424	415706	6657820	5000	2.1
3284785053	350263	6239610	10000	2.1
3284779265	992309	6388030	5000	1.5
3284753246	1082410	6437390	5000	1.9
3284749180	400740	6221480	5000	2.3
3284727404	1026560	6371920	5000	2
3284679689	353033	6230550	5000	1.4
3284670356	399526	6230440	5000	2.2
3284656713	1037000	6761810	10000	1.8
3284656020	1007190	6376510	5000	1.6
3284645949	511841	6169430	5000	2.4
3284626224	309430	6129420	5000	2.9
3284625827	599186	6670820	5000	2.5
3284623043	1041670	6809940	10000	1.8
3284603847	696147	6571130	10000	1.6
3284603031	893144	6483090	10000	2.4
3284601593	893179	6481980	10000	1.8
3284569418	282359	7086000	10000	3.7
3284567936	451269	6219320	5000	2.3
3284535415	276801	7087540	10000	3.6
3284535363	281450	7092780	10000	3.3
3284490027	891477	6486370	10000	2.8
3284482608	893995	6480890	10000	1.4
3284482163	892293	6485280	10000	3.3
3284478181	1043840	6477410	10000	1.5
3284465546	1057070	6751860	10000	2.6
3284400731	998445	6376080	5000	1.6
3284392042	1023840	6810040	10000	1.6
3284392007	1023100	6810000	10000	1.6
3284338818	1021600	6421720	5000	1.5
3284327956	964881	6683620	10000	2
3284308336	970958	6814020	5000	1.6
3284256328	1005410	6616600	10000	2
3284231796	1139930	6349880	5000	2.2
3284229346	1050770	6409940	5000	2
3284201831	1012850	6561380	5000	2.3
3284188503	523462	6173550	5000	2.2
3284150737	999240	6376120	5000	2
3284149735	997650	6376050	5000	1.9
3284100129	347033	6225310	5000	2.3
3284100033	343393	6233310	5000	2.5
3284065188	451354	6221550	5000	2.1
3284054994	823818	6836850	5000	1.2
3284051776	971956	6808510	10000	2.6
3284040585	928706	6638770	10000	2.1
3283982438	379660	6846580	5000	1.9
3283978640	521729	6170260	5000	2.5
3283978359	522611	6172460	5000	2.3
3283971121	304743	6092910	5000	2.1
3283915051	383903	6227850	5000	2.3
3283810953	1003110	6378530	5000	2.7
3283806764	382659	6235700	5000	2.1
3283805770	377024	6237090	5000	2
3283803443	1153910	6742910	5000	2.1
3283763237	971956	6808510	10000	2
3283741581	1031620	6485640	5000	1.9
3283732503	972800	6806320	10000	1.6
3283729160	1036920	6545980	5000	2.3
3283682251	982864	6489880	5000	2
3283663735	417642	6178410	5000	2.1
3283663694	418862	6225110	5000	2.5
3283626670	999983	6377270	5000	1.7
3283612083	709714	6263440	5000	2.5
3283565478	497612	6187660	5000	2.1
3283559146	1006340	6377580	5000	1.6
3283526380	971061	6811800	10000	2.9
3283522951	427322	6193580	5000	1.9
3283518996	717012	6259010	5000	2.6
3283518212	709709	6266780	5000	2
3283432195	712955	6262340	10000	2.2
3283431718	721925	6243460	5000	1.9
3283431427	710522	6264550	5000	2.1
3283420061	712961	6259000	10000	1.9
3283417201	710524	6263440	5000	1.9
3283415631	711331	6264560	5000	1.9
3283393452	712147	6261220	5000	2
3283392749	490456	6194560	5000	2.3
3283389064	155612	6832020	10000	2.4
3283388790	709709	6266780	5000	2
3283388749	715389	6260120	5000	2.1
3283385738	1003040	6396320	5000	1.5
3283385052	708899	6267890	5000	1.8
3283381354	1024910	6388520	5000	2
3283380278	712957	6261220	5000	2.3
3283379438	704041	6273440	5000	3
3283378289	1003730	6398580	5000	2.5
3283378089	708088	6269000	5000	1.8
3283377984	717831	6255680	5000	1.5
3283377666	717018	6256790	5000	2.1
3283377333	709711	6265660	5000	2
3283347640	351075	6239570	5000	1.5
3283305438	474210	6221820	10000	1.8
3283305097	1032370	6397810	5000	2.2
3283304860	1033160	6397850	5000	2
3283242697	991502	6587010	5000	2.4
3283199780	972111	6805180	10000	1.7
3283155574	406954	6267930	5000	3.4
3283113137	374949	6228290	15000	2.8
3283087791	391389	6230820	5000	2.3
3283072259	391194	6699070	5000	2.9
3283054935	732310	6581210	10000	2.5
3283023222	1162120	6397140	5000	2.1
3283019975	960089	6757910	10000	1.8
3283010621	376870	6201480	5000	2.1
3283008171	982137	6703310	5000	2.3
3283008071	985960	6702380	5000	2
3283003100	366053	6229860	5000	1.2
3283002437	367136	6187490	5000	2.1
3282999540	1064730	6360670	5000	2.1
3282995662	989158	6404560	5000	1.4
3282981824	300418	6224700	5000	2.1
3282960138	1030380	6405490	5000	1.9
3282957930	1021150	6415020	5000	1.8
3282951474	1049000	6413180	5000	1.6
3282949592	445519	6218440	5000	2.1
3282920480	343960	6228820	5000	2.2
3282913011	1004120	6374130	5000	2.1
3282910813	998287	6379410	5000	1.4
3282910707	998340	6378300	5000	2
3282905981	949807	6514020	5000	1.5
3282837723	996916	6408260	5000	2.1
3282826755	448139	6222780	5000	2.6
3282820171	319724	6717680	5000	2.7
3282806787	448226	6225010	5000	3.1
3282776309	417184	6224070	5000	2.3
3282729565	692994	6508940	5000	2.5
3282723130	1039610	6381510	5000	1.9
3282700501	1032020	6404470	5000	1.6
3282691320	972593	6810760	10000	1.7
3282680118	832377	6649210	5000	1.5
3282679873	439857	6219780	5000	2.2
3282670003	1043810	6773330	10000	1.8
3282630240	998340	6378300	5000	2
3282629985	999135	6378340	5000	2
3282604237	995160	6378150	5000	1.6
3282603716	1000670	6379530	5000	1.5
3282603654	997597	6377160	5000	1.7
3282597466	1041200	6381600	5000	1.9
3282592496	1050560	6760370	10000	2.3
3282591379	382330	6229040	5000	1.9
3282586205	622689	6161600	5000	2.2
3282576627	470714	6215260	10000	2.2
3282546812	971853	6810730	10000	1.6
3282546744	425235	6221500	10000	2.3
3282527566	996748	6558350	10000	2
3282527387	464189	6215500	7000	1.7
3282506976	918953	7081350	5000	2.2
3282492484	1013910	6510290	5000	1.6
3282432595	312812	6715900	5000	2
3282400868	385916	6202140	5000	1.3
3282388689	367207	6252070	5000	1.2
3282375302	1044520	6683230	10000	2.4
3282362238	917182	7072360	10000	2.3
3282360339	420387	6610910	5000	1.6
3282340453	1091510	6928970	5000	2.1
3282340431	424705	6228200	5000	1.5
3282338533	389547	6226460	5000	2
3282313937	449725	6221610	5000	1.8
3282308555	1039330	6734120	10000	1.8
3282305559	931674	7047300	10000	2.2
3282305533	1012350	6368970	5000	1.6
3282284368	520425	6182540	5000	2.2
3282274065	1031860	6422260	5000	1.9
3282260527	840349	6323890	5000	1.7
3282248849	1005360	6617710	10000	2.2
3282242026	947783	6657310	5000	2
3282238013	566048	6086830	5000	2.2
3282218285	1009960	6368860	5000	1.9
3282171619	422407	6231630	5000	1.7
3282171481	1019080	6470520	5000	2.1
3282155284	932338	7048440	10000	2.7
3282154756	927896	7052720	10000	2.6
3282153008	930872	7049490	5000	2.6
3282121874	386997	6224360	5000	2.3
3282115423	405832	6225690	5000	2.2
3282104770	1014420	6343490	5000	2.3
3282098095	983314	6410960	5000	1.1
3282097944	1007720	6414340	5000	1.8
3282097772	1004390	6417520	5000	1.9
3282078319	1033110	6457910	5000	2.1
3282020827	1063730	6308300	5000	2.4
3282015274	971113	6810690	10000	2.2
3282010593	467451	6215380	5000	2.2
3281987430	1036430	6381340	5000	2.1
3281985242	998365	6619590	10000	2.3
3281967578	973591	6487240	5000	1.3
3281961920	649293	6495820	5000	1.9
3281924440	974178	6808610	10000	2.1
3281903825	971905	6809620	10000	2.2
3281893406	1072460	6324390	5000	2.2
3281867718	584326	6037480	5000	2.4
3281861342	1044680	6745560	5000	2.1
3281810178	947454	6495030	5000	2
3281805054	1024160	6478570	5000	1.8
3281802374	1066530	6452010	10000	2.3
3281799658	971113	6810690	10000	2.3
3281798714	970907	6815140	10000	2.2
3281774310	390736	6234190	5000	1.9
3281773044	389601	6227570	5000	2.4
3281740395	987567	6438960	5000	2
3281727865	387811	6224320	5000	2.3
3281674483	1037720	6386970	5000	1.9
3281668126	1123950	6288650	5000	2.2
3281658980	1002290	6411850	5000	1.5
3281646380	1042430	6388340	5000	1.7
3281630254	569953	6580290	5000	2.2
3281590229	1001520	6378450	5000	2.1
3281572279	971698	6814060	10000	1.8
3281568838	991612	6453600	5000	1.9
3281566999	1069270	6712530	10000	1.9
3281565842	869488	6432390	5000	1.6
3281561194	341235	6194450	5000	1.9
3281550879	971853	6810730	10000	2.1
3281544857	995525	6370380	5000	2
3281541301	971801	6811840	10000	1.6
3281534486	971853	6810730	10000	1.6
3281524958	1013280	6382370	5000	2.1
3281522009	971061	6811800	5000	1.5
3281516536	385965	6219950	5000	1.4
3281487350	540155	6150860	5000	1.8
3281471064	993601	6428120	5000	1.2
3281466287	1023760	6632020	5000	1.7
3281462234	972593	6810760	10000	1.5
3281419478	1012540	6381220	5000	2.8
3281401459	1001520	6378450	5000	1.9
3281393373	1178430	6700270	10000	2.3
3281371081	1152350	6422040	10000	2.4
3281367443	366982	6232040	5000	2
3281353833	1037170	6382490	5000	1.9
3281324880	701557	6510050	5000	2.2
3281321748	1154960	6418890	10000	2.5
3281315865	1232370	6091430	10000	2.7
3281278382	499419	6518880	5000	2.2
3281243306	1169320	6832180	5000	2.3
3281224484	976084	6484020	5000	1.7
3281179958	971010	6812910	10000	2.3
3281174250	469819	6213070	5000	2.1
3281165272	1035460	6384630	5000	2.1
3281132157	1017930	6384830	5000	3.1
3281117601	221456	6782750	5000	2.3
3281110524	951369	6456280	5000	1.4
3281099419	975719	6838730	5000	1.5
3281091872	971113	6810690	10000	2.3
3281052581	1034610	6385690	5000	3.3
3281038722	972593	6810760	10000	1.5
3281037593	387051	6225470	5000	2.1
3281037585	989244	6436810	5000	1.2
3281032703	1037150	6368030	5000	2
3281024530	387051	6225470	5000	2
3281023669	387811	6224320	5000	2.2
3280967645	1014070	6382410	5000	1.3
3280964107	1014870	6382450	5000	1.3
3280962203	427551	6749570	5000	2
3280957173	1012590	6380110	5000	2.1
3280957012	1012480	6382330	5000	2.4
3280956870	1012540	6381220	5000	2.4
3280955856	1015600	6383600	5000	3.2
3280938256	1037600	6389190	5000	1.7
3280937339	1036250	6384670	5000	2.1
3280842972	600126	6138540	5000	1.9
3280842923	599301	6138550	5000	2.4
3280805304	992335	6421390	5000	1.9
3280795979	473121	6214070	5000	1.9
3280794185	1064180	6465220	10000	2.2
3280771707	810786	6407740	5000	1.7
3280739343	387865	6225430	5000	2
3280738285	387811	6224320	5000	2.3
3280733516	387865	6225430	5000	2
3280731025	387865	6225430	5000	2
3280711664	1041330	6334880	5000	2.1
3280701590	995955	6378190	5000	2
3280696932	666793	6260190	5000	2
3280684863	1023280	6683160	5000	2.1
3280653103	657023	6595710	5000	1.8
3280630805	405029	6261340	10000	2.4
3280568161	1016300	6401430	5000	1.4
3280559429	1018500	6404880	5000	1.9
3280558439	1019350	6403810	5000	2.5
3280558255	1016300	6401430	5000	1.4
3280558089	1018560	6403770	5000	1.5
3280543572	1081190	7006350	5000	2.3
3280533855	993125	6421430	5000	1.4
3280532924	478870	6214980	5000	1.9
3280522485	993125	6421430	5000	0.7
3280522434	993125	6421430	5000	1.4
3280522317	993862	6422570	5000	2.2
3280515715	993073	6422530	5000	1.6
3280493369	690716	6546700	5000	1.1
3280486236	689944	6547810	5000	2
3280463518	997439	6380480	5000	1.6
3280459689	1001470	6379560	5000	2.4
3280459435	1033380	6772730	10000	1.6
3280455623	993706	6459260	5000	1.5
3280435634	1000780	6377310	5000	2
3280414663	898590	6626590	5000	2
3280412083	486956	6008690	10000	2.5
3280383003	1013330	6381260	5000	1.7
3280378151	969427	6815070	5000	1.4
3280375649	970373	6810660	10000	2.2
3280363735	972541	6811870	10000	1.5
3280358040	970270	6812880	10000	1.6
3280357707	996007	6377080	5000	1.5
3280356339	644206	6176950	5000	1.8
3280292394	360702	6221240	5000	1.8
3280276987	998445	6376080	5000	1.6
3280275768	993078	6455890	5000	1.5
3280255451	972008	6807400	5000	1.5
3280200696	984238	6425460	5000	1.5
3280198758	969530	6812850	10000	1.5
3280198661	448823	6219420	5000	2.5
3280167863	369537	6234140	5000	2
3280154587	940429	6474740	5000	3
3280150056	448095	6221670	5000	2.3
3280141868	1036040	6403570	5000	2.7
3280106746	996750	6378230	5000	2.1
3280099973	970475	6808440	5000	1.5
3280094935	970219	6813990	5000	1.7
3280086311	416223	6220770	5000	2.4
3280076301	675383	6581170	10000	1.6
3280046598	969632	6810630	10000	2.3
3280045150	453586	6215900	5000	1.8
3280044072	971853	6810730	10000	2.3
3280040795	970373	6810660	5000	1.8
3280039122	969684	6809520	10000	2.8
3279978691	703857	6564460	5000	1.4
3279968181	497890	6196550	5000	2.2
3279961843	346829	6236460	10000	2.1
3279957757	987342	6494530	10000	1.4
3279956678	1037420	6767390	10000	2.1
3279945037	416419	6225220	5000	2.2
3279941487	420442	6223930	5000	2.3
3279906660	983862	6502160	5000	1.3
3279902691	997545	6378260	5000	1.7
3279895180	1001520	6378450	5000	1.6
3279876046	971061	6811800	10000	1.8
3279866177	1033840	6400110	5000	1.7
3279865748	616857	6219500	5000	1.8
3279854896	1065540	6332890	5000	1.6
3279803887	961633	6203140	5000	1.9
3279743426	1041730	7144510	5000	2.7
3279721017	1257450	6374800	5000	2.6
3279700016	949709	7136220	5000	3
3279691990	998392	6377190	5000	2.1
3279681814	972749	6807430	10000	2.6
3279669022	1041800	6370510	5000	2.7
3279637443	995212	6377040	5000	1.4
3279623833	998181	6381630	5000	2.3
3279555658	1041530	6722000	5000	2.4
3279547330	1043920	6719910	5000	1.6
3279547208	972214	6802960	5000	1.5
3279546503	879790	6590450	5000	3
3279544844	475922	6200620	5000	2.7
3279524145	971698	6814060	5000	1.5
3279510972	1041470	6723110	5000	2.1
3279495235	391352	6213010	5000	1
3279467248	325835	6658310	5000	2.9
3279462877	972697	6808540	10000	2
3279451382	972541	6811870	5000	1.7
3279402859	422215	6227190	5000	1.9
3279376728	993414	6381410	5000	1.6
3279371250	1141740	6804390	10000	1.9
3279350932	431383	6212330	5000	0.7
3279349753	995517	6599430	5000	2.2
3279344216	1000720	6378420	5000	1.6
3279343901	376425	6192590	5000	1.8
3279324801	238606	6645450	10000	2.1
3279310496	998340	6378300	5000	1.7
3279286542	987166	6413360	5000	1.7
3279260200	1005670	6487630	5000	1.6
3279257016	996349	6706230	10000	1.7
3279251582	424515	6223750	5000	1.8
3279251368	1000670	6379530	5000	2
3279250242	478641	6208310	5000	2.2
3279205462	468696	6158580	5000	2.2
3279200433	993580	6343600	5000	1.6
3279145874	401903	6530620	10000	2.2
3279140000	1049330	6378710	5000	2
3279125417	334969	6645500	10000	2.5
3279112782	434290	6223340	5000	2
3279104631	334969	6645500	10000	2.4
3279083967	970373	6810660	5000	2.2
3279063159	444198	6226280	5000	2.3
3279044767	583441	6561140	5000	1.8
3278980223	1120720	6408700	10000	2.2
3278973915	415801	6229700	5000	2.3
3278966558	749103	6501360	5000	1.9
3278965893	1010620	6435620	5000	2
3278959621	371466	6224020	5000	1.2
3278955327	971937	6903120	1000	2.2
3278950156	371806	6230680	5000	2
3278945192	405839	6261300	5000	1.7
3278901077	970321	6811770	5000	1.6
3278883995	358069	6539590	10000	2.4
3278882151	934282	6652330	10000	2.2
3278879301	936519	6653530	10000	1.9
3278867555	980809	6915790	1000	2.1
3278787493	387051	6225470	5000	2.1
3278705905	582801	6607800	5000	2.1
3278670813	1032290	6338850	5000	2.1
3278643048	1039930	6788690	10000	1.6
3278633973	686064	6542270	5000	2.3
3278630796	999135	6378340	5000	2.1
3278606722	1000720	6378420	5000	2.1
3278604719	987026	6484510	5000	1.9
3278595367	417282	6226290	10000	2.2
3278542836	1163870	6750370	10000	2.2
3278515185	945163	6532720	5000	1.5
3278510768	986921	6366650	5000	2
3278469732	420346	6221710	5000	2.2
3278454708	1038370	6589440	10000	1.9
3278451512	438182	6218730	5000	2.1
3278437020	1066390	6359650	5000	1.9
3278373563	1037270	6581590	10000	2.3
3278357206	1036130	6588200	10000	2.1
3278340849	998445	6376080	5000	2
3278297370	971488	6463800	5000	1.8
3278295581	685290	6542270	5000	1.5
3278290665	1099840	6387290	5000	2
3278285079	1156130	6623890	5000	2.5
3278278430	982235	6486520	5000	1.5
3278258193	1037110	6383600	5000	1.9
3278251301	996855	6376010	5000	1.7
3278251252	1001570	6377340	5000	2.1
3278239490	1000990	6389550	5000	2.1
3278229246	456009	6193550	5000	1.4
3278228632	986796	6823680	5000	1.8
3278205959	1042980	6589700	10000	1.8
3278204454	237636	6158660	10000	3.3
3278190105	1042030	6351600	5000	2.1
3278188762	986122	6586750	5000	2
3278180652	1121310	6798430	10000	1.7
3278180511	1133500	6794860	10000	2
3278163662	390642	6215270	5000	1.7
3278160403	991138	6496940	5000	1.5
3278106876	941951	6475910	5000	1.9
3278102059	1013400	6395720	5000	1.5
3278087345	998234	6380520	5000	2
3278084301	997492	6379370	5000	2.1
3278082720	998234	6380520	5000	1.6
3278076507	1000620	6380640	5000	2.4
3278069774	1010090	6024780	10000	2.6
3278030675	685285	6540050	5000	2
3278027754	551527	6215120	5000	2.1
3278017737	1187570	6699890	10000	2.3
3278014611	685287	6541160	5000	2
3278013528	686059	6540050	5000	1.8
3278008178	685285	6540050	5000	2.8
3277994735	478374	6200530	5000	1.5
3277993122	461108	6453570	5000	2.2
3277984284	1001600	6569710	5000	2.1
3277969778	385153	6203290	5000	1.6
3277949019	684510	6540050	5000	1.9
3277945455	975903	6452880	5000	2.2
3277944514	682958	6538950	5000	1.5
3277939546	1012560	6396790	5000	1.1
3277935356	684505	6537830	5000	1.9
3277935070	684513	6541160	5000	1.9
3277932998	543182	6207530	5000	2.2
3277932459	1017200	6399250	5000	2.6
3277929820	542420	6209770	5000	2.1
3277927356	684513	6541160	5000	1.9
3277923511	970424	6809550	5000	3
3277909868	972593	6810760	5000	3
3277908759	683804	6565600	10000	2.6
3277906640	956109	6378660	5000	1.6
3277904623	996802	6377120	5000	2
3277847055	1026370	6436420	5000	2.3
3277839888	1008210	6404360	5000	1.4
3277839802	1018050	6398180	5000	2.7
3277839106	1007420	6404320	5000	1.5
3277838942	1016410	6399210	5000	2.1
3277836791	455344	6219170	5000	2.2
3277833091	1007390	6388750	5000	2
3277828482	682300	6578930	10000	2
3277828453	1185040	6368790	10000	2.5
3277823496	897411	6753260	10000	2
3277786000	969376	6816180	5000	1.8
3277785964	971010	6812910	5000	1.8
3277785288	970958	6814020	5000	1.9
3277782223	686059	6540050	5000	2.5
3277758195	161575	6783480	5000	2
3277742996	969376	6816180	5000	1.5
3277726948	972008	6807400	5000	1.6
3277723509	467652	6220940	5000	1.8
3277720890	1039910	6375970	5000	2.6
3277709210	344310	7068310	10000	2.2
3277701123	1082710	6595410	10000	2.1
3277696398	1019880	6454990	5000	1.5
3277693091	445651	6221770	5000	2.3
3277684144	679896	6550060	10000	1.7
3277683702	406547	6259050	5000	2.2
3277660946	1064070	6747830	10000	1.4
3277657754	367212	6236480	5000	2
3277657003	390090	6721380	5000	2.1
3277650061	369480	6233030	5000	2
3277649770	369308	6229690	5000	2.5
3277641174	971853	6810730	5000	2.3
3277627976	972645	6809650	5000	2.3
3277626818	971905	6809620	5000	2
3277621209	919303	6315010	5000	1.6
3277605367	972386	6815200	5000	1.5
3277605295	970804	6817360	5000	1.6
3277590510	689955	6554480	10000	2.1
3277541162	1194070	6694850	5000	2.7
3277516021	353513	6239430	5000	1.5
3277498078	1075640	6297860	5000	1.6
3277423787	1019430	6463870	5000	1.7
3277410610	656252	6137920	5000	2.6
3277405427	686059	6540050	5000	2.1
3277389645	525974	6205750	5000	2.2
3277380245	475227	6180610	5000	2.5
3277374747	258815	6226300	5000	2.8
3277366847	866994	6347880	5000	1.8
3277356776	345772	6232060	5000	2.2
3277337497	978446	6466330	5000	1.8
3277317608	944827	7055660	5000	2.4
3277317390	947713	7054670	5000	2.2
3277304277	603384	6190780	5000	2.1
3277298238	368025	6236440	5000	2
3277248173	999135	6378340	5000	1.7
3277248056	980328	6895730	1000	2.5
3277244334	405934	6227910	5000	2.2
3277241630	466636	6215410	5000	2.2
3277241395	502907	6173030	5000	2.1
3277231382	689171	6547820	5000	2
3277205571	1050060	6379860	5000	1.9
3277191704	989916	6820500	5000	1.8
3277190940	972645	6809650	10000	2.2
3277189289	161778	6785690	5000	3.5
3277183507	1252790	6336470	10000	2.7
3277144385	1001520	6378450	5000	2
3277144348	999240	6376120	5000	2
3277144234	1000720	6378420	5000	1.7
3277143469	401551	6273740	5000	2.3
3277127972	1001470	6379560	5000	1.7
3277126859	999876	6379490	5000	2.1
3277125765	980032	6699880	5000	2.3
3277124067	999929	6378380	5000	1.9
3277121536	996750	6378230	5000	2.2
3277121038	998340	6378300	5000	2
3277113410	1051110	6375470	5000	2.1
3277099015	999082	6379450	5000	2.2
3277081145	993554	6701640	10000	2.1
3277052749	410089	6265560	5000	1.9
3277044286	969684	6809520	10000	3
3277041286	1047980	6330790	5000	2.3
3277035254	998498	6374970	5000	2.2
3277026550	1000930	6705340	5000	2
3277005725	524223	6171310	5000	2.4
3276999222	366943	6588030	5000	2.2
3276968486	970824	6424860	5000	1.4
3276967751	1160240	6422620	10000	2.8
3276957606	971750	6812950	10000	2.1
3276956927	988329	6490130	5000	1.6
3276956072	998392	6377190	5000	2.2
3276955890	998392	6377190	5000	2.1
3276954810	622954	6183840	10000	2.3
3276923877	1041440	6377160	5000	2.8
3276919171	999876	6379490	5000	2.1
3276906718	1014870	6382450	5000	2.4
3276903469	995798	6381520	5000	2.4
3276871292	399578	6231550	5000	2.2
3276838848	969223	6819510	5000	1.6
3276811916	999823	6380600	5000	2.3
3276788451	311915	6713730	5000	2.3
3276777560	968841	6811700	5000	2.8
3276773681	999082	6379450	5000	2.5
3276771977	367566	6227560	5000	3.2
3276745701	999929	6378380	5000	2.5
3276745665	1001520	6378450	5000	1.7
3276741296	632853	6561500	5000	1.9
3276734290	1018580	6797510	5000	1.5
3276732967	985307	6436630	5000	2.1
3276719147	1001570	6377340	5000	1.8
3276691474	970270	6812880	5000	1.9
3276690484	986070	6419990	5000	1.8
3276683345	1151160	6427520	5000	2.4
3276666268	994261	6380330	5000	1.9
3276666231	995798	6381520	5000	2.2
3276661257	1121440	6456610	10000	2.7
3276653621	188655	6835720	5000	2.7
3276637930	985307	6436630	5000	2.7
3276615800	986284	6466690	5000	1.5
3276590543	1018270	6734060	10000	2.3
3276575411	972800	6806320	5000	2
3276564729	1036840	6589350	5000	2
3276553290	972086	6915370	1000	1.9
3276553193	403140	6238060	5000	1.6
3276552909	403140	6238060	5000	1.1
3276548811	400599	6235950	5000	1.5
3276548593	399441	6246020	5000	2.9
3276540482	1001570	6377340	5000	2.4
3276537558	981422	6812290	5000	1.7
3276536808	1021270	6734220	10000	1.6
3276529850	1036110	6372420	5000	2.1
3276525518	400547	6234840	5000	1.5
3276522949	400599	6235950	5000	1.2
3276521374	397951	6231620	5000	2.3
3276508508	970167	6815100	5000	1.8
3276482972	686062	6541160	5000	1.9
3276455045	1071860	6415610	5000	1.7
3276453951	686062	6541160	5000	1.8
3276450276	998392	6377190	5000	1.6
3276449831	999929	6378380	5000	2.7
3276434071	1035740	6409110	5000	2.1
3276405369	680024	6083270	10000	2.5
3276401067	998181	6381630	5000	1.8
3276366637	682527	6085490	5000	2
3276351027	1017310	6397030	5000	1.3
3276338891	681695	6085490	5000	2
3276334396	684510	6540050	5000	2.2
3276331576	972008	6807400	5000	1.4
3276322795	924338	6999070	5000	2.1
3276322315	973437	6808580	5000	1.9
3276322277	972490	6812980	5000	1.9
3276318512	680034	6086610	5000	3.3
3276311774	1086120	6965410	5000	2.3
3276309385	604316	6562990	5000	2.5
3276302835	1137680	6738350	5000	1.7
3276302765	271862	6596230	5000	1.9
3276301437	1026960	6740100	5000	1.7
3276283947	931898	7007170	5000	2.3
3276283884	933191	7010570	5000	2.1
3276280781	999876	6379490	5000	2
3276275671	670878	6085530	5000	2
3276268868	998234	6380520	5000	1.9
3276268564	998234	6380520	5000	2.1
3276264655	1000660	6557430	5000	2.2
3276263330	670056	6087760	10000	2
3276255437	477748	6206120	5000	2.2
3276223981	1000620	6380640	5000	2
3276194632	999082	6379450	5000	2.1
3276186614	1059540	6463840	5000	1.9
3276181485	997387	6381590	5000	1.9
3276158771	1000670	6379530	5000	2.1
3276131080	1001470	6379560	5000	2.2
3276112458	1063480	6543060	5000	2.5
3276109584	999082	6379450	5000	2.1
3276109452	999770	6381710	5000	2.1
3276085959	1000720	6378420	5000	2.4
3276073413	1001470	6379560	5000	2.5
3276061181	996540	6382670	5000	2.1
3276058708	998181	6381630	5000	2.2
3276027093	997545	6378260	5000	1.7
3276027039	1000670	6379530	5000	2.1
3276024518	971061	6811800	5000	1.5
3276016474	988198	6303310	5000	2
3276012708	1100870	6612170	10000	2.3
3276004398	810679	7017980	5000	2.3
3276004182	218622	6811980	5000	2.7
3275964330	998181	6381630	5000	2.1
3275962800	974008	6351620	5000	1.9
3275947311	1003110	6378530	5000	1.6
3275947259	1000720	6378420	5000	1.6
3275946065	1043720	6320540	5000	2.1
3275927951	999929	6378380	5000	2.1
3275927850	1001410	6380670	5000	2.1
3275927795	999770	6381710	5000	2.2
3275882834	971853	6810730	5000	2
3275866977	971801	6811840	5000	1.6
3275849867	546766	6220790	5000	2.2
3275847403	992968	6424750	5000	1.7
3275846633	1190460	6103800	10000	3.2
3275830540	971061	6811800	5000	1.9
