sec	p0	p1	p2	mag
3319593696.43	649787.7303	1749633.5098	14666.748	2.31
3319592723.14	644995.35	1767131.4162	7679.443	2.65
3319566923.51	652829.9504	1761067.9355	15655.518	2.14
3319563628.89	644984.8232	1748000.4859	16710.205	2.14
3319554857.43	657984.967	1739105.7728	13282.471	2.59
3319544504.71	656696.2769	1728202.2589	8015.625	2.36
3319538680.82	651882.7048	1749530.8204	21304.688	2.12
3319537072.71	653312.7944	1741027.3443	13180	3.02
3319507920.27	650051.1761	1748068.2993	12720	2.08
3319482648.52	646505.966	1769154.5092	7514.648	1.91
3319477079.01	645156.0902	1759580.1651	-20	2.29
3319462639.37	643646.8503	1755624.0879	2930	2.64
3319462260.71	647018.0283	1764361.7087	14304.199	2.25
3319457256.33	658578.3963	1738338.035	16512.451	2.84
3319454321.68	668388.8025	1725808.2354	12062.988	3.46
3319437549.09	656831.3606	1738518.7338	7580.566	2.98
3319437255.65	653910.3312	1740979.0663	7887.695	2.22
3319352061.85	649515.657	1756854.1163	32.959	2.38
3319333327.2	650098.654	1760138.6899	17006.836	1.76
3319322953.96	649627.0778	1752767.9225	7530	1.7
3319313861.55	664529.7379	1749076.9816	2010.498	2.09
3319290765.04	666794.0082	1727837.1638	1977.539	1.17
3319288622.18	649502.5838	1753546.041	230.713	1.55
3319278395.47	648110.7595	1752874.4922	10447.998	2.03
3319231136.44	656271.6867	1744459.2035	12640	2.53
3319187665.11	649327.7724	1749712.9944	8239.746	1.94
3319170737.21	655064.2214	1746693.8168	10316.162	2.28
3319169439.41	657876.9298	1743957.0734	9195.557	2.8
3319136299.26	650263.5077	1749912.633	8602.295	1.66
3319129642.38	644665.3821	1751581.9549	889.893	2.48
3319065454.58	645068.8783	1767131.8951	6690.674	2.34
3319046944.64	647008.3037	1752866.5849	14798.584	2.74
3319042165.3	653452.6793	1745910.4725	12952.881	2.9
3319032579.3	654004.7103	1740621.4343	5174.561	2.55
3319018334.48	647596.4235	1747688.2801	1944.58	3.24
3318979984.16	657134.9368	1739761.4237	9327.393	2.78
3318945072.48	654667.9905	1748152.0874	13447.266	1.46
3318924859.82	649523.8648	1753132.6987	1889.16	1.75
3318898391.54	660001.1651	1726851.9593	2834.473	3.51
3318877884.6	660900.2998	1724432.2021	12722.168	2.59
3318860349.87	661343.5518	1729372.8136	13490	2.83
3318828275.17	648353.367	1752352.4088	6394.043	1.94
3318800968.5	647337.5369	1764965.1786	3164.062	1.57
3318798961.82	651427.78	1754138.6234	65.918	1.38
3318772457.88	644765.5938	1753731.857	1310	1.54
3318770729.35	648693.7619	1748412.8084	11173.096	2.67
3318769256.88	653241.7105	1760023.358	16116.943	2.28
3318767632.05	657294.4319	1737998.1363	11898.193	2.7
3318758800.88	653112.8809	1749435.1484	14230	2.22
3318747483.71	657436.7669	1738660.8006	11436.768	2.8
3318739598.84	649944.0454	1758621.3496	15589.6	1.7
3318732283.32	655100.3999	1746356.0366	21884.766	2.24
3318696026.21	645655.2959	1754483.3557	14238.281	2.95
3318659976.89	647496.5834	1751381.5007	32.959	1.9
3318657611.89	648054.5549	1750448.2261	13480.225	2.3
3318650153.66	650062.8086	1752281.8842	14205.322	2.33
3318641112.78	648130.4238	1750118.0075	8931.885	2.1
3318632380.66	645786.5586	1754125.9415	32.959	1.82
3318618535.25	656059.4716	1751442.5275	9525.146	2.2
3318597702.2	646448.0666	1755752.8545	1950	1.7
3318595257.64	644877.4747	1758508.7583	-20	2.07
3318594565.23	645151.0756	1753046.3615	1295.898	1.73
3318591177.63	637250.8319	1747697.5588	9469.727	1.52
3318567167.23	647319.937	1750387.8586	13216.553	2
3318566376.04	651755.0847	1759764.5951	15490.723	1.79
3318550640.4	644599.7781	1768479.2689	4614.258	1.83
3318548783.4	662675.1827	1735941.0675	15194.092	2.46
3318538896.77	644879.3485	1752699.9509	2330	1.42
3318532716.43	644428.0085	1753950.8594	1988.037	1.59
3318526242.93	653365.8403	1760658.2241	17863.77	1.68
3318516169.23	650843.1018	1758820.802	16479.492	1.54
3318511136.55	642788.171	1754573.2457	7887.695	1.37
3318495602.31	650850.252	1756423.9047	10045.898	2.15
3318473695.37	665204.3553	1734332.432	10019.531	1.82
3318453432.35	644091.7055	1754004.5728	3770.508	1.6
3318450434.61	647674.5115	1752209.7405	10316.162	1.81
3318429232.59	654643.861	1748951.3523	12557.373	2.33
3318427459.06	649631.2184	1750955.681	14073.486	2.87
3318422946.85	659614.1778	1741495.0517	10530	1.9
3318416377.12	647575.4303	1749877.5799	8240	2.23
3318404962.23	644218.868	1765223.8345	6394.043	2.45
3318395200.74	650741.5984	1749860.84	13216.553	1.86
3318381933.39	644483.2289	1766796.9267	7020.264	1.92
3318371929.14	654986.0623	1740613.0875	14080.078	2.05
3318360657.31	649391.4537	1750011.4963	9808.594	1.98
3318344749.2	645274.4463	1756355.2015	9360.352	1.84
3318342892.6	650516.4253	1753253.4063	6890	1.72
3318324399.1	654666.2869	1745808.7789	13809.814	2.13
3318318982.93	646328.0428	1750325.6189	4317.627	2.33
3318316938.84	651373.4901	1748872.9159	15457.764	2.01
3318308767.66	645124.921	1751557.5884	2548.34	1.6
3318308592.06	647989.2829	1762163.3945	2043.457	1.52
3318297789.73	643928.8582	1767234.0358	4976.807	1.86
3318296954.96	643487.4466	1767285.956	5833.74	2.44
3318291093.36	652187.1398	1737796.6291	7086.182	1.98
3318285556.69	653511.1083	1740259.4744	11799.316	2.59
3318279657.12	640593.9718	1750450.3625	5570.068	1.61
3318279204.65	646165.9488	1755234.6345	3510	2.66
3318278550.5	644902.8686	1751776.5582	7185.059	3.03
3318252676.74	646286.8019	1753550.6361	65.918	1.49
3318220937.56	644004.7043	1755478.8953	11710	3.09
3318173813.29	647998.4873	1750585.6101	9294.434	2.37
3318170325.64	647071.3421	1759483.0262	3922.119	2.34
3318168297.66	647993.2017	1759048.5141	8009.033	2.32
3318130890.77	645368.2872	1750925.2818	2867.432	2.13
3318125590.59	655800.4626	1741350.8363	10711.67	2.69
3318099241.2	644365.5447	1754970.3725	9953.613	2.42
3318080634.39	656232.3514	1740058.2406	8239.746	3.79
3318071782.73	658507.2109	1743189.6007	12623.291	2.78
3318036486.1	644844.0879	1758158.1313	11080	2.05
3318000798.34	645791.9256	1750790.494	4416.504	2.54
3317996577.7	660624.4889	1750372.381	11568.604	2.88
3317933155.61	647565.7394	1759734.5711	13645.02	2.11
3317921464.57	648531.8966	1750506.696	3197.021	2.46
3317902040.12	646910.658	1750518.7296	10640	2.86
3317894684.3	645078.7055	1768317.3035	5603.027	2.95
3317873158.38	646586.4157	1755344.5937	32.959	2.93
3317870759.08	644545.3067	1768396.1523	4383.545	2.69
3317862095.04	644323.1981	1768615.1158	4581.299	2.55
3317858722.42	644472.6059	1768285.3669	5306.396	2.51
3317849381.26	644223.8516	1754705.7968	4100	2.66
3317836328.94	664003.1583	1737852.7201	14238.281	2.36
3317829921.63	648645.5346	1752743.0378	14880	2.03
3317822007.05	658031.4462	1737727.7496	8931.885	2.59
3317819913.05	654046.4026	1742523.8489	3295.898	2.59
3317812043.25	648805.293	1747469.9632	1450	2.57
3317805902.19	647224.0875	1757177.8478	-20	2.18
3317797710.83	660051.6662	1735191.1298	11130	2.96
3317794138.03	645618.8825	1767301.2322	6822.51	2.99
3317792604.66	672609.5654	1739650.8284	494.385	4.1
3317792596.94	662978.5824	1734619.8651	15589.6	3.64
3317782026.61	649613.0871	1750927.8989	13776.855	2.65
3317779111.08	646148.7496	1757871.631	-10	2.43
3317774128.43	644975.5215	1751887.3387	4812.012	2.64
3317758724.86	652100.6391	1748635.2793	3690	1.8
3317757880.25	646810.8334	1754794.8286	32.959	4
3317749442.8	654047.7547	1740626.5958	7960	2.73
3317739363.59	650780.5854	1754712.9477	823.975	2.19
3317737169.98	646622.8818	1750217.4478	4713.135	2.14
3317731388.75	649317.5066	1751146.3402	11271.973	2.39
3317727304.53	654994.6645	1756452.1845	32.959	2.47
3317708206.31	655392.9483	1754718.309	12062.988	1.81
3317701177.49	653514.1895	1750183.8672	24060.059	2.07
3317697211.62	648501.9794	1752132.985	3361.816	1.93
3317692184.21	648936.5967	1750454.4922	8009.033	2.01
3317690796.67	643003.6742	1750109.0638	7316.895	2.08
3317686742.2	645516.5382	1768761.4174	4680.176	2.66
3317678768.61	644590.2777	1751801.8739	692.139	2.04
3317674886	653199.1951	1750539.9959	32.959	2.2
3317670010.31	650486.3326	1749749.3703	13000	2.81
3317669880.76	644907.2555	1769170.5905	4910.889	2.39
3317669657.43	627171.1352	1721098.4873	5000	2.74
3317663251.98	657348.2641	1745938.2001	13809.814	2.9
3317657219.71	658515.4558	1765161.0171	14347.656	1.8
3317654574.11	648586.2967	1748026.169	1153.564	2.18
3317647685.36	648586.6672	1748132.3907	8840	1.84
3317642051.22	650917.2429	1756414.7294	3164.062	2.31
3317641082.17	644735.3333	1767515.4339	5504.15	2.19
3317637333.99	644010.2184	1737711.2207	56535.156	2.99
3317633816.44	652191.3729	1760429.2335	14172.363	2.17
3317628556.21	646782.555	1748268.0497	8210	2.51
3317628247.29	655473.1739	1735669.5029	12491.455	3.09
3317623853.98	653989.3434	1755700.7021	4020.996	2.29
3317621506.84	649790.406	1749247.5953	12689.209	2.62
3317620347.06	643542.3493	1741202.9936	2000	2.73
3317618576.11	648375.5499	1754392.5261	11997.07	1.55
3317615049.41	658207.524	1741395.5413	12590.332	2.18
3317612803	648898.6991	1753183.3142	13710.938	1.93
3317611755.04	650771.7343	1750798.3263	14534.912	2.92
3317610494.61	653182.8212	1747672.9043	12359.619	2.18
3317607303.95	645415.0277	1752111.0241	14172.363	2.54
3317606891.74	647718.6939	1749804.8305	9770	2.45
3317606244.35	647256.75	1749469.8686	5250	2.07
3317603506.37	652185.1471	1743255.002	12491.455	3.29
3317602341.9	653156.1282	1738492.5929	2834.473	2.27
3317599391.64	644199.0963	1767980.204	6394.043	2.4
3317598786.06	653355.3397	1738907.5365	12030.029	2.37
3317596163.12	674594.6315	1737045.8138	11183.594	2.67
3317594059.29	652634.4038	1742100.3403	5504.15	2.33
3317591719.41	672629.5839	1732793.5592	3000	2.66
3317590687.28	644653.1743	1768727.6828	5042.725	2.82
3317590081.53	649629.2771	1751231.2868	1944.58	1.83
3317585998.14	644428.706	1769277.3485	4449.463	2.95
3317583321.05	645182.6021	1746017.1475	7086.182	2.68
3317581309.56	648526.2952	1749164.6432	2510	2.04
3317580153.01	647770.4994	1752792.5863	11390	2.12
3317578185.34	648402.1282	1749053.1791	2530	2.1
3317577417.6	644254.0349	1768008.1106	5438.232	2.84
3317577317.03	649120.8645	1753742.0008	8000	2.1
3317574870.78	645719.2405	1768680.2025	5108.643	4
3317573054.38	650640.3106	1753401.7289	25100	3.01
3317572020.37	658814.2134	1756150.5157	27000	2.96
3317571813.71	653823.9056	1742026.6354	4000	2.16
3317571734.06	649443.0278	1750922.6741	12820	2.37
3317570706.94	646996.6716	1749338.0503	3394.775	3.1
3317570217.96	644923.5112	1745840.3326	2910	2.32
3317569795.55	646101.0213	1753825.0417	19884.766	2.59
3317569710.84	646708.9288	1748453.8949	3922.119	2.53
3317568557.5	655497.8705	1742561.7833	13612.061	3.11
3317567848.55	659190.7436	1740754.4792	19610	2.88
3317567782.12	652283.4837	1747528.6097	10349.121	2.36
3317567665.9	640219.8778	1741311.1579	13800	3.7
3317567425.64	647913.8295	1749565.1279	3790.283	2.74
3317566109.47	645767.0502	1748264.3306	7382.812	4.4
3317565958.68	651486.4174	1748487.8514	13018.799	5.67
3317482408.73	656330.8517	1736530.2572	8371.582	2.19
3317479542.8	657783.1693	1741640.6508	12425.537	2.24
3317462055.27	657787.5075	1741034.2161	10843.506	2.53
3317376752.01	641190.661	1751699.1571	40	2.7
3317354597.91	646139.2654	1751041.0345	2801.514	2.3
3317282432.56	643173.6845	1752039.8702	6701.172	1.81
3317269312.47	655474.7183	1745814.5585	13150.635	2.33
3317231040.85	645164.8864	1769117.2797	5240.479	2.37
3317166324.71	651657.012	1752927.3701	856.934	2.22
3317161779.51	655716.2448	1740275.0937	2043.457	2.34
3317149293.03	656820.3478	1740062.4177	13249.512	2.21
3317143167.02	656680.6731	1739556.6745	12460	2.21
3317094518.38	644339.7822	1768863.2899	5075.684	2.22
3317090678.57	644428.706	1769277.3485	4449.463	2.32
3317086373.99	650989.7117	1749217.9891	12200	2.82
3317086204.75	650821.7864	1748924.2042	13414.307	2.44
3317073000.13	659297.4754	1743355.4906	12630	2.83
3317055686.27	652240.0837	1748465.6045	7514.648	2.05
3317004185.41	668644.7367	1746707.8924	137636.719	2.5
3316982279.77	645444.5638	1768540.4299	6262.207	2.08
3316978376.84	656542.7029	1748110.2684	1647.949	2.48
3316968444.37	656616.1897	1748110.7793	65.918	2.42
3316968210.67	656609.0724	1749103.2489	9030.762	2.74
3316960518.74	651973.2857	1760096.9133	16413.574	2.14
3316908541.68	656169.5945	1748879.5624	12985.84	2.57
3316877276.25	659056.0288	1748707.1289	16710.205	2.32
3316869806.59	656797.8129	1740700.8114	12150	2.48
3316867496.61	653946.3662	1739777.688	10240	2.77
3316835486.52	649541.3007	1747658.2862	16927.734	1.98
3316800316.53	650735.4118	1753306.6579	131.836	1.87
3316768253.18	652000.9134	1748491.4291	13612.061	2.02
3316767125.91	650413.1623	1750007.0182	12550	1.95
3316754233.81	653207.0084	1751798.3316	10441.406	2.17
3316742344.93	652314.0139	1743228.3196	12854.004	1.58
3316738671.57	645895.5201	1751728.433	9469.727	1.65
3316727637.74	653328.5574	1740092.8204	9887.695	1.41
3316724606.07	651938.1686	1749566.1592	1977.539	1.57
3316717280.04	650709.9798	1749143.8624	13809.814	3.01
3316710049.18	662672.7429	1749201.5787	1977.539	2.06
3316702107.25	656247.1188	1748328.7385	12458.496	2.07
3316684384.14	645020.5736	1768730.2961	5306.396	1.83
3316663472.67	646689.2401	1748894.4629	5660	1.94
3316658013.76	644872.81	1768839.5362	4779.053	1.87
3316622031.32	656492.5064	1737055.1775	12293.701	2.36
3316616126.02	656675.5395	1750096.1211	1516.113	2.15
3316605539.88	650806.2549	1745946.8377	15523.682	1.83
3316538233.1	662357.5217	1736683.1366	11931.152	1.11
3316532929.84	640982.7864	1750039.6591	8964.844	1.37
3316529244.92	652483.7344	1765779.2975	13974.609	1.4
3316528256.8	648196.6811	1748547.1739	16193.359	1.57
3316522075.12	648447.2918	1750325.8963	8860	2.17
3316495212	654469.8754	1739825.1811	1911.621	2.05
3316492427.16	644907.2555	1769170.5905	4647.217	1.65
3316470503.83	659402.3568	1751249.2208	14660	2.24
3316448326.8	658876.9828	1748044.1791	2010.498	1.83
3316438588.8	659329.7683	1749217.6119	7962.891	1.91
3316428450.07	656098.858	1748791.7701	8010	2.12
3316427543.13	644883.2612	1754533.0152	7712.402	1.8
3316419229.04	645523.6042	1752445.983	1810	1.81
3316411406.86	644923.6604	1759164.4047	18786.621	2.14
3316406437.25	649524.9928	1750403.516	13809.814	2.73
3316353222.98	646094.7433	1754707.0594	9755.859	1.92
3316330828.06	658421.7877	1748531.3718	0	2.38
3316299214.47	648146.7436	1768962.6728	-1769.531	0.55
3316290687.86	662355.7182	1739522.746	10250.244	2.49
3316280737.38	644384.8571	1767705.9019	527.344	0.71
3316241166.11	651365.1745	1746491.1991	10260	2.84
3316235775.07	645056.5623	1768840.8443	5042.725	2.16
3316219754.39	643797.2755	1754426.4494	5000	2.71
3316173667.74	654276.5943	1746329.8043	11140.137	2.09
3316171687.63	645233.5899	1767215.7316	10349.121	1.56
3316171538.04	645533.9368	1768899.3958	5174.561	4.6
3316147634.5	645246.3151	1752578.3996	32.959	1.13
3316139508.32	677487.102	1758098.1145	15410	2.79
3316066617.86	659506.029	1747442.2629	2010.498	1.83
3316056379.09	645571.4727	1768789.4383	6097.412	1.61
3316054127.96	648225.9377	1749716.5524	17349.609	1.73
3316041804.14	659071.9789	1747722.9005	8384.766	1.59
3316028490.29	655322.4894	1751712.9375	16555.908	1.57
3316024908	647539.3735	1753118.4656	3075.684	1.61
3316024578.43	643788.6062	1753422.6354	3098.145	1.93
3316007464.03	643952.9672	1753561.5506	32.959	1.66
3315991832	643784.348	1756592.6596	14776.123	1.95
3315991328.69	649236.1741	1752248.4953	5998.535	1.5
3315975647.15	646391.6643	1749140.8114	329.59	1.23
3315970544.31	646267.5683	1748505.7925	32.959	1.68
3315964627.08	654551.1289	1738723.0287	8503.418	1.98
3315963681.04	649462.149	1751478.2429	7426.27	1.44
3315959648.92	646925.9325	1753653.7265	9270	2.1
3315942812.11	645454.9995	1754769.0677	5000	1.75
3315938437.07	647170.3751	1753336.4489	856.934	1.43
3315928951.75	648813.7379	1752217.9212	1680.908	2.07
3315910055.71	643190.533	1744486.8384	17841.309	1.52
3315909710.71	648686.859	1751968.9033	7250.977	1.56
3315907985.77	640652.0377	1744854.803	16852.539	1.52
3315906391.59	658584.2892	1748274.3701	7310	2.16
3315901032.38	648955.9717	1752880.5248	10250.244	1.72
3315893298.72	646115.0578	1749276.6554	2340.088	1.68
3315890670.63	644657.903	1768066.1653	5767.822	3.22
3315887151.1	644910.3356	1761038.749	15227.051	1.26
3315870618.12	645169.2109	1753074.0291	8140.869	2.26
3315867316.18	656333.6476	1749073.6722	5240.479	2.48
3315862385.73	644939.3015	1754395.6253	32.959	1.37
3315852310.87	650502.6709	1744704.14	14897.461	1.79
3315846468.74	653931.9963	1745693.3296	14271.24	2.6
3315819805.75	646941.1771	1754547.7266	6767.09	1.71
3315816095.16	649065.6874	1765809.8367	12722.168	2.56
3315778877.4	646824.8859	1752810.1733	7525.146	1.29
3315769417.1	644082.8168	1758551.9803	14743.164	1.48
3315762473.78	652740.9509	1745216.2016	14304.199	1.84
3315759026.69	650266.6295	1758562.768	14730	2.08
3315754073.84	646088.4617	1755589.1884	7755.859	1.42
3315740398.49	644986.2347	1768399.353	4976.807	2.55
3315740013.08	646124.5638	1758263.2669	32.959	2.17
3315736835.46	656478.619	1746786.5769	8744.629	1.96
3315720862.01	659110.5475	1735860.6877	13480.225	2.07
3315711876.48	648688.4251	1751748.3972	3559.57	1.56
3315711167.02	649830.9771	1753879.173	32.959	1.96
3315709724.36	659548.4059	1750789.1769	3520	1.95
3315701093.15	649130.7831	1752248.3487	10120	1.97
3315693551.22	652306.4249	1749458.555	2482.422	1.63
3315676752.45	650087.9594	1748753.5523	13150.635	2.46
3315666330.42	660326.3595	1738047.2679	21357.422	2.73
3315588703.8	650199.749	1758843.6939	16578.369	2.08
3315519689.93	644985.5429	1753072.7318	560.303	1.73
3315513668.47	655888.2475	1741643.2193	14422.852	3
3315513624.52	657979.1838	1742496.6704	14172.363	3.16
3315505538.68	656848.1864	1748870.7808	9830	2.33
3315499445.9	656077.2198	1748961.5762	6361.084	2.44
3315475207.78	656981.2997	1740697.6579	8800.049	2.5
3315471206.16	652282.6309	1747638.9186	13117.676	2.29
3315440680.21	646466.8113	1751484.416	14139.404	2.46
3315434459.52	650111.8134	1750573.1725	8140.869	2.3
3315427347.91	646960.7175	1751053.8021	12210	2.96
3315426001.75	649270.1312	1752634.6534	7514.648	2.62
3315415668.72	647698.9769	1751355.3897	1252.441	2.1
3315403775.98	657524.7381	1741804.2684	9459.229	2.41
3315403351.62	648847.5042	1754588.3969	8310	1.49
3315401753.97	651811.6012	1746698.2327	7624.023	1.95
3315395789.61	658707.7973	1735637.234	10513.916	2.14
3315390011.66	653472.794	1745662.5387	12985.84	2.13
3315380353.29	648988.6975	1750868.3195	10151.367	1.81
3315374724.46	653270.2066	1739404.2047	13890	2.37
3315368970.86	649360.1648	1750319.6579	9755.859	1.68
3315347418.45	654843.7485	1746692.3013	13084.717	2.52
3315330223.38	661361.9548	1731934.2531	29201.66	2.33
3315329161.39	646658.9879	1752891.7409	11117.676	1.96
3315315445.91	658617.2895	1735443.6304	12590.332	2.07
3315304378.93	656766.2214	1739924.1754	10359.619	1.86
3315304310.75	643749.0814	1753808.1963	1955.078	1.61
3315296648.19	657712.4212	1749000.8563	2043.457	1.74
3315265898.14	649122.6961	1750125.0059	14798.584	2.59
3315251177.12	647060.4289	1753280.5167	13051.758	2.41
3315236973.36	656521.7196	1740721.9144	12194.824	2.39
3315230868.55	657523.6632	1739064.6069	9060	2.22
3315228272.2	644364.253	1727101.3781	85220	2.87
3315215849.09	658183.8747	1736956.819	15260.01	2.61
3315214718.16	656914.0124	1739814.994	3922.119	3.46
3315212730.51	656771.1289	1736643.6118	9953.613	2.58
3315204756.86	658076.7454	1749444.4605	15227.051	2.43
3315200888.85	646499.6326	1752035.9715	32.959	1.72
3315188821.89	658255.2175	1745034.8989	6525.879	2.28
3315174697.65	663556.1164	1736112.7128	17039.795	2.66
3315169659.31	643278.893	1751749.2174	2990	2.49
3315144274.33	656949.1414	1745218.5267	14864.502	2.74
3315141431.05	654756.0649	1740929.9556	4416.504	1.83
3315137082.38	646417.0356	1750739.7867	6591.797	1.65
3315134155.25	662186.2113	1740100.5653	2043.457	1.76
3315131941.2	656567.1713	1736890.2748	8470.459	2.29
3315122983.68	645620.5672	1754207.5151	7580.566	2.03
3315085298.81	648184.3283	1755438.6332	14281.738	1.96
3315060973.44	656894.6248	1739952.727	11271.973	2.62
3315045039.77	613747.1797	1721286.0627	2000	2.76
3314994419.95	645965.5372	1747042.6692	725.098	2.38
3314988389.54	661437.4883	1736842.1012	12897.461	1.8
3314983368.88	645133.2964	1752963.5955	10118.408	1.77
3314968461.86	659741.993	1747857.434	131.836	2.01
3314940464.78	645356.0406	1744888.1528	131.836	1.8
3314938323.82	656347.4414	1748737.9494	10177.734	2.04
3314928004.79	649984.1458	1747403.9789	10580	2.55
3314920895.99	645969.8593	1754182.4552	7547.607	1.97
3314901605.85	651311.4094	1749837.3351	13117.676	2.7
3314878355.29	657621.864	1741060.6127	461.426	1.75
3314877988	655606.3555	1740219.2354	7755.859	2.37
3314857988.59	637242.041	1746713.6926	11285.156	1.83
3314839718.68	660805.7957	1745576.8605	1878.662	1.88
3314834279.16	657849.6405	1742633.5229	14534.912	2.51
3314832921.72	643441.3728	1746908.7386	10441.406	2.12
3314820785.78	646691.8692	1748260.7095	14172.363	1.45
3314813951.19	653001.2296	1749959.6312	8635.254	1.82
3314811139.32	640492.9079	1751745.2371	329.59	1.72
3314797488.32	656898.4077	1736837.4616	2010.498	1.73
3314793712.27	654277.1631	1754071.836	21180	1.72
3314781780.62	653619.5038	1740535.9413	5778.32	1.81
3314775463.98	650436.6654	1739778.544	18931.641	2.11
3314757434.63	658255.4738	1737233.0544	2010.498	2.06
3314756156.41	658419.7967	1750761.834	7277.344	2.38
3314755436.94	646559.3522	1751402.3677	7492.188	1.37
3314735055.81	656078.8513	1751304.7937	7689.941	1.77
3314733019.45	658129.0055	1749858.325	2383.545	2.41
3314730693.65	650234.7714	1746190.8697	13358.887	1.58
3314723983.95	659514.0658	1735973.8377	9459.229	2.14
3314723240.93	655952.8798	1751815.1165	-20	2.11
3314712630.19	659528.7413	1762246.1587	14413.574	1.55
3314709272	650149.8585	1734053.5423	25523.438	1.67
3314706373.49	652006.8001	1741350.4679	13540	1.98
3314695437.01	650847.9056	1750413.0134	5042.725	2.7
3314692349.05	659172.1262	1734951.3661	14083.984	1.19
3314691768.45	654488.6378	1754716.3787	12128.906	1.56
3314686648.56	657177.8073	1750466.3161	11759.766	2.29
3314684046.81	657859.9084	1745838.8719	14291.016	2.27
3314644023.12	657303.8658	1752168.2093	10843.506	3.06
3314626973.72	645835.7867	1767799.0086	7020.264	1.84
3314620482.94	656058.7057	1751552.839	13743.896	2.69
3314610350.58	654679.3309	1761990.8582	18654.785	2.14
3314609776.61	636273.2774	1740413.3142	131.836	2.56
3314604544.62	647124.0474	1753378.4117	5650	1.2
3314604056.52	649003.2751	1769392.9475	4086.914	2.44
3314598792.52	645855.2595	1741859.301	2020.996	1.68
3314597651.82	655708.2009	1751743.2687	2570.801	2.26
3314594681.89	647751.1313	1754823.6844	3480.469	1.7
3314584438.4	625831.7125	1740286.1255	22000	3.01
3314573864.01	644176.8932	1745320.8365	9469.727	2.3
3314570849.92	647255.6424	1741317.9258	65.918	1.77
3314569075.28	660577.7338	1764093.155	50000	2.56
3314567848.63	657143.9892	1746239.9534	9426.27	2.42
3314554982.73	648297.5706	1741965.1436	16558.594	1.98
3314549932.79	656660.888	1741825.7069	12567.871	1.48
3314540486.91	645209.4735	1752578.1614	32.959	2.03
3314538498.09	641454.2	1756107.4867	2086.914	1.35
3314533396.62	661801.4165	1732157.8998	2043.457	1.27
3314520432.5	655528.3364	1743444.0765	14271.24	2.01
3314518085.87	645235.1351	1766995.2253	7844.238	1.71
3314509941.65	657854.9144	1739297.8367	12854.004	2.71
3314509366.96	662549.032	1740764.749	14567.871	2.63
3314502252.29	655629.9299	1752404.2946	8898.926	2.4
3314499440.67	660430.1648	1751859.6896	8997.803	2.53
3314498674.22	660095.3817	1752408.6745	8997.803	2.36
3314487806.54	661130.7998	1754097.7556	12458.496	3.19
3314480522.8	661576.6786	1737945.8304	1977.539	1.51
3314480289.33	653372.6001	1749410.9147	9558.105	1.95
3314473982.61	660612.0648	1734024.1973	2043.457	2.51
3314463700.2	646818.7221	1756255.9476	5910.156	1.84
3314449440.07	656290.5631	1737026.1228	2086.914	1.61
3314432530.39	647592.9621	1750748.1379	7228.516	1.94
3314426459.67	654902.0466	1751406.749	1516.113	1.45
3314423484.07	648753.3314	1752961.7233	6591.797	1.55
3314421329.11	657302.0604	1744697.2841	16545.41	1.8
3314400776.06	654250.0875	1739713.3675	10744.629	2.24
3314391187.47	646386.6024	1767858.0579	8009.033	2.58
3314372518.43	646516.3576	1756232.7251	1230	1.37
3314372465.29	644493.1726	1731760.0929	8173.828	2.01
3314327647.32	659696.2554	1749125.2712	65.918	2.19
3314321076.54	661290.3363	1729317.1122	4390	1.93
3314314740.7	649366.4487	1749437.633	1318.359	1.66
3314301823.11	644890.5241	1750966.5661	5420	2.63
3314301822.34	647744.3595	1755819.0058	4957.031	2.64
3314301765.19	645606.1325	1751064.7939	3032.227	2.88
3314301003.66	679514.5171	1748109.1271	1054.688	2.74
3314297964.69	646836.5715	1748592.5897	9294.434	1.98
3314295895.37	660360.6408	1733195.3192	2373.047	1.6
3314295391.96	647267.7721	1753231.8642	2590	3.05
3314291138.49	646875.1601	1753229.2925	2590	2.55
3314288198.14	656038.248	1738926.6362	12425.537	2.02
3314285179.71	647250.8838	1752344.6023	6767.09	1.6
3314280413.68	648826.0691	1753072.5189	6569.336	1.6
3314277607.83	659386.4776	1751328.4445	65.918	2.04
3314253498.94	656801.1943	1750510.4918	13348.389	2.15
3314241741.16	648874.8116	1748800.0459	494.385	2.28
3314218289.97	657380.1705	1744036.2601	10062.988	1.94
3314208229.11	676684.4253	1732968.5659	1371.094	1.55
3314207461.75	655449.2006	1723725.7222	12340	1.89
3314195775.06	645612.938	1768128.1589	7415.771	2.02
3314187484.41	646638.287	1750631.1371	8569.336	1.77
3314178586.34	650367.3984	1763669.0339	18061.523	2
3314174992.88	661556.436	1743376.7349	2010.498	2.26
3314139033.51	652913.684	1757071.3477	18588.867	2.03
3314133553.23	651788.0177	1750006.1835	14633.789	1.95
3314129144.56	650829.5608	1759765.1947	22340	2.38
3314116139.38	648286.9797	1751359.5928	4416.504	2.69
3314102280.22	666488.5598	1760366.4764	30695.312	1.31
3314099319.59	664339.7906	1737028.0399	14436.035	2.12
3314090148.14	663084.2782	1732663.2189	11997.07	1.54
3314083068.57	661764.3609	1732212.8503	11997.07	2.01
3314048695.69	657952.4736	1749247.2959	31000	2.33
3314048376.45	662848.817	1737375.9015	15194.092	1.86
3314043916.62	655053.9887	1740380.7511	725.098	1.74
3314042681.73	654849.0824	1751103.0974	428.467	1.78
3314037461.18	652807.5336	1738407.4756	12425.537	2.05
