sec	p0	p1	p2	mag
3607676349.39	989717.7923	6382124.3218	0	0.8
3607674880.63	991555.4204	6381987.0446	0	0.6
3607671300.72	999156.0105	6387905.4222	9000	1.7
3607665457.71	1000076.2934	6390284.8262	9000	1.3
3607664479.39	991721.5164	6383551.6408	0	1.2
3607647696.11	991704.0023	6382216.3626	0	0.8
3607602152.71	990020.2588	6379024.563	0	0.7
3607601597.11	991127.2668	6382634.3918	0	1
3607577185.89	991886.6735	6380000.7361	0	0.7
3607572947.07	998198.2187	6387970.9893	8000	1.6
3607571226.72	991954.6436	6383673.6934	0	1.1
3607538700.69	998430.9152	6386425.1336	10000	1.4
3607530028.89	1000843.6705	6389209.5217	6000	1.5
3607527171.76	996227.2116	6382539.529	0	1
3607488227.04	991634.8711	6381990.7374	0	0.9
3607483385.87	989425.5909	6381554.8153	0	0.6
3607473524.74	1003568.7579	6395346.3882	0	1.6
3607472572.14	989228.5483	6387550.6679	12000	1
3607456116.06	992754.1143	6383599.7534	0	0.6
3607448859.96	994707.346	6382690.3583	0	0.5
3607446385.3	993657.4777	6381306.6349	10000	0.6
3607437385.33	990225.2836	6381480.5521	0	0.5
3607433810.58	995825.6891	6384299.9186	0	0.8
3607430373	995768.9859	6387188.6427	0	1
3607415536.11	992608.9767	6381591.2694	0	1
3607414753.2	988406.411	6386400.7763	0	0.7
3607398120.6	999706.5258	6386374.7756	11000	1.6
3607387052.83	994367.4037	6381451.1101	5000	0.6
3607379964.06	999177.2314	6385793.4423	8000	1.4
3607377676.74	997134.2997	6386919.5878	11000	1.2
3607369678.74	991885.5421	6383448.0668	0	0.6
3607369189.84	1000055.9662	6385724.2234	10000	0.9
3607363979.25	992410.4773	6414719.7132	10000	1
3607361146.96	994597.8706	6385020.5708	0	0.7
3607351842.59	997647.5034	6386165.472	9000	1.2
3607349623.94	994765.2484	6389921.506	4000	1.2
3607347375.23	998451.8509	6384313.1386	10000	2
3607339533.29	993501.674	6384635.5483	0	0.7
3607325973.81	998362.3774	6389535.7238	2000	1.3
3607299153.09	991330.3412	6379974.8851	0	0.5
3607290381.56	992395.0026	6384472.6452	12000	0.7
3607289899.28	995528.9173	6383841.0942	13000	1
3607288473.95	993472.0002	6386969.4785	16000	0.8
3607284943.44	991611.1272	6384213.7364	11000	0.9
3607281446.12	994755.5006	6383359.8678	11000	0.8
3607270177.29	1000119.1419	6387729.0452	13000	1.4
3607267308.95	993080.5266	6381724.4863	9000	1.2
3607266597.15	996768.8723	6386235.0282	10000	1.5
3607244884.91	995019.8941	6382816.258	8000	0.9
3607243034.51	995926.0529	6383859.82	0	1
3607239513.34	996620.5775	6386005.5938	18000	1.1
3607231700.22	995570.7459	6382953.3983	7000	1.3
3607209517.8	997515.8072	6388939.4321	10000	1.2
3607192033.4	1001288.471	6388229.9906	7000	1.6
3607187382.99	990594.4987	6380385.5905	12000	0.6
3607177045.56	1001246.4267	6387449.4886	7000	1.8
3607140457.56	998658.4059	6384990.2352	8000	1.2
3607139931.55	1000182.8958	6386397.567	12000	1.2
3607115606.08	999002.552	6387786.8899	11000	1.4
3607111791.19	997097.4837	6387696.3001	9000	1.5
3607101458.25	1000267.2666	6387958.5609	11000	1.4
3607088095.65	997144.2981	6385029.5133	10000	1.5
3607087879.54	999023.6125	6390679.3316	19000	1.3
3607040085.04	999425.7992	6388919.1929	12000	1.3
3607029874.32	998870.2575	6388892.6735	3000	1.6
3607011459.12	996900.8075	6385129.1886	12000	2
3607009545.24	998976.0388	6390009.8091	11000	1.2
3606981088.01	999118.845	6390350.2516	11000	1.4
3606978271	999081.9493	6386122.5277	0	1.2
3606969128.65	999267.1704	6387243.4691	11000	1.3
3606957696.34	997038.0263	6383912.3861	10000	2.8
3606955552.08	995731.4741	6386297.2151	11000	1.1
3606943901.79	998012.8425	6386850.083	0	1.1
3606936918.06	1005326.9842	6368962.1545	15000	1
3606862914.19	994013.1697	6382212.954	0	1.1
3606856778.98	992272.3607	6383688.491	0	0.8
3606855767.72	993702.0782	6383755.2793	0	0.8
3606855628.6	993553.6083	6383525.9153	0	0.5
3606848286.58	998743.1047	6384883.0593	12000	1.3
3606843186.44	995645.9206	6384736.2733	14000	1
3606833596.91	999224.858	6386462.9779	0	0.9
3606833170.3	995302.1279	6385276.112	9000	2.5
3606827728.08	995208.0651	6387273.408	9000	1.3
3606824067.07	991947.5095	6382116.4843	0	1.1
3606821784.56	996129.2116	6387984.1006	9000	1.9
3606821174.5	991875.2142	6383669.9965	12000	0.8
3606819500.71	994698.1409	6384580.454	13000	0.9
3606814813.69	993310.1252	6383625.7306	7000	0.9
3606795188.28	997361.4854	6385484.6457	13000	1.2
3606785197.27	1000267.2666	6387958.5609	8000	1.6
3606780017.06	999790.4668	6391272.0259	7000	1.5
3606774251.5	999801.379	6389381.9888	8000	1
3606768396.72	999685.1108	6388486.7488	0	1.2
3606743513.65	999124.2349	6388571.1631	13000	1.1
3606732420.64	990154.8301	6391596.7292	11000	1.2
3606723982.16	998520.7082	6384538.8369	0	1
3606686733.96	997869.8804	6386509.6611	12000	1.5
3606682673.85	998647.8364	6385212.1525	0	1.3
3606677362.92	999378.0853	6389917.7974	12000	0.6
3606667968.36	992382.824	6383026.4055	12000	0.5
3606663935.26	993234.2481	6381842.8763	0	0.7
3606662119.26	997277.2894	6387259.9923	12000	0.9
3606659457.82	994548.4623	6382682.8958	14000	1
3606654163.71	994665.641	6383578.0608	10000	0.8
3606653695.48	993467.4149	6381964.9859	0	1
3606648894.28	997626.0369	6384941.1505	13000	0.7
3606646130.15	999817.9188	6384044.6639	11000	2.9
3606630735.32	1000678.7529	6404214.6653	8000	1.6
3606629657.01	993341.2606	6382959.9476	16000	0.9
3606627606.46	993892.1292	6383096.9404	0	0.5
3606614825.54	997493.5286	6384378.815	13000	0.8
3606608357.96	999436.539	6387029.137	12000	0.7
3606604085.1	994872.6285	6384255.0341	20000	0.9
3606600573.74	998616.1279	6385877.9034	9000	1.2
3606599360.77	992653.972	6384039.9029	0	0.9
3606598446.39	991183.9158	6381413.7639	0	0.7
3606596605.83	998944.2446	6384002.9581	7000	1.6
3606595982.24	989801.5738	6392358.7777	5000	0.9
3606594712.86	997493.9728	6386046.9759	12000	1.1
3606589127.74	991398.6369	6383647.8364	0	0.9
3606587237.43	991163.3161	6381857.6293	0	0.7
3606586718.07	992198.4015	6388689.2446	7000	0.7
3606585613.02	996445.3227	6384662.8043	12000	1.1
3606584166.15	993342.8395	6384628.1164	0	0.8
3606580178.58	1001573.9203	6388910.9888	0	1.4
3606573935.66	994691.7066	6383023.2471	9000	1
3606567406.71	999722.2513	6387710.0539	9000	1.7
3606502361.58	996694.7263	6386120.3106	13000	1.1
3606489119.72	996582.4033	6400238.1036	6000	2
3606441718.93	997949.2738	6386513.4339	9000	1.3
3606425967.91	997610.6283	6386942.1837	12000	1
3606409922.17	984425.6986	6416129.7199	2000	1.3
3606409858.03	999881.0077	6387717.6474	11000	1
3606409650.48	985646.5217	6415407.1695	5000	1.2
3606409569.92	983297.358	6413076.3335	4000	1.4
3606407307.74	992470.7548	6381139.9983	8000	1
3606403141.22	998986.6726	6388119.7611	8000	1.4
3606370916.34	992678.0792	6381816.9058	0	0.5
3606369992.86	1001045.0261	6388329.5035	0	1
3606367980.03	999706.3339	6388042.9234	0	0.9
3606364098.07	998790.7933	6385552.5941	3000	1.9
3606364095.34	999770.1788	6385043.2857	5000	1.9
3606352668.08	1000515.5906	6389416.2003	9000	1.2
3606350376.97	999431.3351	6385471.9401	4000	0.6
3606349569.2	998039.2169	6386295.2906	7000	0.9
3606349014.3	997710.7181	6384833.9607	11000	2.2
3606345492.2	1002897.3424	6387862.6883	8000	1.1
3606344250.5	989586.9739	6379782.9917	0	0.1
3606342559.96	996922.4108	6386353.5064	12000	0.5
3606338340.07	996450.5681	6384551.8436	13000	0.5
3606335200.99	998335.6791	6386754.2294	5000	1.2
3606312988.09	996471.5499	6384108.0003	9000	1.9
3606270903.05	997859.6248	6388399.723	9000	1.6
3606268192.02	999531.8306	6386700.0583	8000	1.2
3606263025.27	992811.0877	6382379.1449	14000	1
3606227846.3	996252.5297	6392104.566	8000	1.5
3606218269.19	1000061.0095	6387281.4193	12000	1.3
3606217535.67	994765.9296	6383137.9424	11000	1.2
3606205669.95	992103.1659	6383903.0193	11000	1.3
3606168718.93	999574.3444	6384144.2359	9000	1.8
3606162168.34	996760.0035	6391461.3519	10000	1.3
3606158531.87	997155.3708	6426508.3277	24000	0.9
3606156381.57	996370.371	6382879.9189	6000	2
3606152373.97	996279.3575	6393217.8897	11000	1.5
3606148678.5	996691.183	6391235.6793	0	1.7
3606148638.05	996380.1994	6394445.9179	11000	1.1
3606148287.63	998251.0097	6386861.4099	11000	0.6
3606143864.43	1000076.9438	6386948.5497	7000	1
3606136754.78	998271.8973	6384749.4182	10000	1.9
3606133781.07	996180.866	6385206.3498	0	1.2
3606132979.2	990791.7682	6381284.3716	0	0.7
3606129561.55	996485.245	6392226.7831	10000	1.3
3606128525.14	996575.5707	6393676.7326	11000	1.4
3606127434.01	989589.5579	6388345.7474	0	1.4
3606127341.82	991194.4401	6389754.5394	8000	1.1
3606126936.55	991320.2162	6388759.5631	18000	1.2
3606126108.45	999764.8744	6385154.2435	10000	1.5
3606125676.9	996559.3123	6392341.4955	10000	2
3606123414.66	997308.8628	6386594.2387	9000	1.9
3606117422.29	996376.3939	6384437.129	10000	0.9
3606115535.08	996398.114	6385661.4484	11000	1
3606113089.49	992415.6976	6384028.7887	0	1
3606111182.61	993850.5366	6383984.6466	13000	1
3606109976.98	995281.225	6385719.9569	8000	1
3606109246.09	1007036.4709	6402410.6879	8000	0.8
3606104641.23	997325.8503	6391265.7704	8000	0.8
3606103928.77	996670.6429	6393347.6196	10000	1.9
3606103247.4	994466.3207	6379342.7879	0	1.1
3606103196.09	983851.6673	6385080.9226	11000	1.1
3606098570.03	993595.5362	6377522.6546	15000	1
3606094024.45	994449.4665	6384791.1867	11000	0.9
3606091562.8	994454.6767	6384680.2245	0	0.8
3606090206.94	996904.7371	6416822.2788	0	1.3
3606089264.47	997948.9619	6384845.2761	12000	1.2
3606088414.06	1000352.3168	6386183.2588	11000	1.1
3606088054.57	1000902.7731	6386320.8658	0	1.3
3606087066.62	997213.6879	6386923.3512	9000	1
3606086886.56	993197.943	6382619.6272	0	1.1
3606085932.1	991455.3476	6382427.2161	0	0.7
3606082808.81	993299.7467	6383847.6579	14000	0.6
3606081762.7	1000040.2666	6384388.9331	9000	1.2
3606081629.76	990947.7933	6383070.8838	5000	0.6
3606079939.15	989484.3106	6378555.0013	10000	0.4
3606079249.91	995354.3854	6384166.4965	8000	1.1
3606079180.28	994363.5408	6383230.2531	0	0.6
3606078322.12	997610.2374	6385274.029	8000	2.1
3606075104.98	996843.0153	6386349.7467	8000	1
3606074615.88	996446.7103	6387999.1097	12000	1.2
3606071139.99	998505.0264	6386539.8716	2000	1.1
3606070047.06	999611.2216	6386703.8521	12000	1.4
3606069302.39	997896.2408	6385954.8673	1000	1
3606068724.09	998198.0092	6386302.8415	5000	1.9
3606066892.29	994036.78	6385105.4419	8000	1.1
3606066652.07	998023.3923	6386628.1662	10000	1.9
3606064745.37	1001182.4369	6388780.9505	5000	1.2
3606063984.35	993049.4248	6382390.2741	8000	1.1
3606063751.08	999283.1139	6385242.4419	1000	1.2
3606062559.21	997133.2226	6383583.2668	0	1
3606062297.24	999425.7992	6388919.1929	14000	0.9
3606061177.49	997012.3195	6386135.3483	11000	1.1
3606060419.62	995011.6854	6386374.5099	8000	5.2
3605978078.43	991212.7853	6426783.6328	10000	0.5
3605885990.13	1009914.2132	6393989.0617	0	1.5
3605877432.05	1014237.9923	6390200.5861	0	1
3605864704.36	1008414.2669	6382459.5733	10000	0.9
3605854575.25	1009816.8634	6383084.7933	0	0.7
3605853173.57	1013326.7413	6386150.9507	0	0.8
3605848133	1007814.5925	6383319.8735	0	1.1
3605844706.25	1013723.7306	6386170.8035	1000	1.6
3605844131.31	1013845.2493	6388512.5676	0	1.3
3605780136.6	995832.6599	6387525.2687	13000	1.6
3605730344.69	990822.0453	6384065.8909	12000	0.9
3605711084.92	987240.0283	6410031.9574	10000	0.9
3605636046.51	998499.864	6388318.9753	12000	1.5
3605268833.17	985064.5492	6395143.6736	0	0.7
3605188008.44	1004010.1943	6369788.1109	12000	0.7
3605186668.88	999129.5308	6388460.2064	11000	1.2
3605155744.31	1001351.4585	6368659.1136	14000	1.3
3605143722.69	1005468.7517	6370971.0454	17000	1.4
3605142652.6	1001659.5167	6367228.0276	0	1.1
3605142276.61	1003017.4802	6370518.7191	12000	1.4
3605141902.58	1001622.2552	6368004.7809	10000	2.3
3605126741.35	1002890.9481	6368176.9905	8000	2.1
3605104398.05	1003278.3705	6368418.1086	11000	2.1
3605086915.8	1003135.1745	6368077.5394	14000	2
3605086903.15	1002333.5677	6368150.164	10000	2.3
3605051023.43	995351.147	6387613.768	14000	1.2
3604945869.08	998685.0425	6387771.7514	10000	1.8
3604713921.81	997647.6143	6360919.8519	18000	1.4
3604694611.52	990546.137	6415633.3779	16000	0.9
3604611142.91	992441.5665	6383473.967	0	0.9
3604555766.21	995615.4488	6387070.1931	17000	1
3604555281.63	997557.9498	6388051.768	11000	2
3604553792.5	999320.0607	6387802.0445	1000	2
3604449910.87	993878.7521	6379982.4988	10000	0.8
3604406907.5	1014137.8355	6392197.5557	23000	1
3604351648.08	993374.7754	6397529.2281	14000	0.8
3603927959.84	997897.1833	6392627.3993	0	0.7
3603893187.74	958992.9418	6358877.3962	10000	1.5
3603814094.02	988848.9598	6381973.055	0	1
3603741574.05	990650.6108	6382612.2885	0	0.8
3603741028.7	991352.2375	6384646.5214	0	1.2
3603659684.41	991685.3886	6384328.3946	0	1.2
3603659588.18	998722.1087	6388663.1917	10000	1.3
3603654795.97	991933.9823	6384117.5521	12000	1.2
3603630222.25	1000465.4706	6397087.2098	0	0.8
3603535772.09	953859.5025	6355443.9346	1000	1.7
3603327472.07	997063.3577	6405153.8401	6000	1.3
3603097857.86	992925.0182	6385053.4079	1000	0.9
3602464392.14	1009476.3368	6396414.1596	0	1.6
3602422201.93	1015139.0182	6383349.9322	2000	2.3
3602364167.77	990073.7421	6412164.4165	6000	1.2
3602273312.03	999852.1678	6398281.0702	13000	1
3602242173.16	985738.759	6434090.6755	5000	1.9
3602107025.53	1015201.9918	6345422.399	11000	1.2
3602057700.29	1011847.4832	6358159.145	4000	1.4
3601837046	988173.327	6386278.8569	7000	1.1
3601726027.52	980064.5588	6435611.5276	0	1
3601687487.99	993522.9084	6337925.7467	9000	1.1
3601622165.26	996815.2905	6344642.0372	11000	1.2
3601584748.03	993224.2986	6437774.6639	8000	0.7
3601277613.76	998801.187	6395339.4353	33000	0.8
3600898320.36	974024.7701	6380529.7323	10000	0.9
3600892342.08	971448.1244	6381196.071	2000	1.4
3600891111.16	999568.9418	6385923.3567	9000	2
3600890707.68	998499.5804	6384982.6727	9000	1.5
3600876264.57	972871.3298	6379589.9406	19000	1.4
3600861692.61	991939.1476	6384006.5875	5000	1.4
3600805494.5	999362.4508	6386914.3881	10000	1.6
3600669104.2	1004917.1814	6383956.868	15000	0.9
3600627695.15	998446.761	6386092.2587	9000	1.4
3600537114.38	950590.5417	6333074.9565	0	1.3
3600375238.56	996482.0407	6383886.0784	10000	1.2
3600330417.61	994702.1329	6382801.3213	11000	1.5
3600248422.78	994436.4461	6381676.766	0	1.5
3600099946.73	993006.9021	6393508.7337	23000	0.8
3599994145.79	995915.5817	6384081.7429	8000	1.7
3599827640.89	991070.618	6383855.0139	9000	0.7
3599741449.34	988875.2243	6388312.7812	15000	1.1
3599663534	996216.7319	6382761.4525	9000	1.2
3599579328.71	988935.8158	6380086.5915	19000	0.8
3599535958.02	981747.2837	6410560.0723	6000	0.9
3599500996.76	991020.4136	6378069.9987	3000	0.8
3599416828.05	997659.6242	6405960.6223	17000	1.4
3599381568.04	999812.6144	6384155.6221	10000	1.2
3598939905.06	1004828.4214	6375944.8734	12000	1.3
3598527546.03	996422.2176	6393558.2662	12000	0.6
3598526954.5	993962.5693	6391774.267	10000	0.8
3598486954.01	986409.642	6388310.8212	0	0.9
3598455958.54	995976.5122	6379413.8243	2000	0.8
3598370437.38	989287.1432	6381103.6146	8000	0.3
3598290995.67	987891.4063	6385487.498	8000	0.5
3598201198.96	992084.5813	6391130.4031	12000	1.3
3598178088.63	991466.498	6378757.9359	0	1.1
3598174271.41	989207.2299	6377652.5881	0	0.7
3598153601.03	991506.6867	6389880.2607	0	0.9
3598139141.22	996856.7293	6421156.6873	0	1.2
3597959615.83	1015048.6444	6358096.0085	7000	1.1
3597800818.8	985517.8021	6426853.5439	1000	1
3597800656.13	985507.6303	6427075.4484	0	0.8
3597799144.55	985405.7848	6425847.7412	3000	0.8
3597649647.51	993268.8672	6379397.929	7000	0.9
3597394554.95	1013169.3327	6392482.7176	0	0.8
3597306354.77	995978.409	6382750.203	8000	1.2
3597198711.66	989661.3307	6379897.628	6000	1.6
3596994201.89	983962.3872	6424558.7516	6000	1
3596959403.41	1001473.8977	6387682.8487	9000	1.4
3596958816.82	1014413.9875	6373970.4893	1000	1
3596933513.16	1012779.7988	6371553.1227	0	0.8
3596933066.07	1017586.7659	6377467.0262	8000	1.7
3596853496.81	994764.6907	6381469.7623	7000	1
3596847770.01	993127.1795	6380725.8015	8000	0.9
3596808782.93	994187.6753	6381887.5118	8000	1.1
3596804435.09	1001273.0892	6386894.7108	7000	2.2
3596803762.26	1001569.9587	6385685.6486	7000	3.3
3596755540.1	995980.9415	6387754.683	13000	1.5
3596755444.87	997536.5068	6386827.4565	10000	1.7
3596605173.59	990178.5926	6411613.3201	0	2.8
3596583320.76	992379.4813	6384805.5371	12000	1
3596571786.41	995022.1284	6386152.5878	13000	1.5
3596513533.05	987618.9227	6375800.3508	0	0.5
3596477478.05	1008374.7418	6394580.3494	16000	0.3
3596466091.03	1007250.6882	6393190.512	15000	0.4
3596407883.28	1015064.7545	6376895.0432	2000	0.9
3596401488.6	990914.6675	6382068.5045	10000	0.5
3596390932.04	986874.3496	6385107.2817	10000	0.2
3596383723.58	986610.7531	6385651.2282	6000	0.4
3596324162.71	994277.5367	6381669.3104	11000	0.8
3596262109.94	1004530.9268	6395170.6958	0	1.4
3596230617.7	989097.9793	6388656.6553	9000	1.1
3596103760.11	1002662.51	6391076.4977	13000	0.4
3596044334.99	990993.3702	6385519.4893	6000	0.9
3596028525.11	997208.8805	6388702.4526	12000	1.5
3596024568.02	989651.1725	6383566.8922	8000	0.9
3596024554.16	994757.8479	6386696.1897	13000	0.7
3596024543.37	993311.6959	6385293.8947	13000	1.1
3596013376.2	1008965.2191	6371253.1933	6000	1
3595933462.7	1012785.625	6384233.143	12000	0.9
3595917864.74	998531.443	6385985.0805	12000	1.8
3595891061.9	998656.2948	6408343.4239	5000	1.3
3595840391.76	996408.5189	6402231.5076	14000	0.6
3595833260.5	989622.7698	6389348.0934	13000	1.3
3595717935.6	1007819.7019	6394553.0367	2000	0.5
3595717720.79	994556.1659	6385908.2653	12000	1
3595647384.66	995998.1487	6390758.0711	12000	1.5
3595588591.84	1013218.5783	6372353.5773	0	1
3595563965.4	995953.1099	6384973.1798	12000	1.3
3595407845.21	992900.7308	6387276.3741	12000	1.2
3595317624.12	1007203.36	6376283.051	10000	1.9
3595115311.17	1000031.5719	6411078.1905	11000	0.8
3594670833.3	1002035.237	6372695.8151	5000	2.1
3594564960.59	995092.1113	6388046.3925	14000	1.5
3594543600.17	1001577.7205	6392136.2863	17000	0.9
3594456318.15	1004272.0135	6354451.7518	0	1
3594413610.5	996099.7538	6393654.2152	18000	1.6
3594408738.94	987801.8127	6385705.7869	15000	0.6
3594361305.17	1013219.6268	6386701.7121	5000	1.1
3594314812.89	991524.4788	6382652.8389	14000	0.8
3594134754.51	1013549.5934	6399174.9176	0	2
3594007515.02	998145.428	6389080.5641	7000	1.8
3593993695.84	997474.2501	6393163.3291	14000	1.4
3593790205.44	990061.239	6381584.1704	10000	0.7
3593615753.96	990911.7638	6383847.6435	13000	1
3593416205.97	986233.993	6385189.2182	11000	0.8
3593411823.83	989911.0707	6395143.8371	2000	1
3593215607.92	987355.9013	6385018.1303	16000	1.4
3593117416.58	998801.4425	6386998.8321	14000	1.6
3593029641.82	990676.3182	6382057.4564	20000	1.1
3592999612.21	987098.5572	6388898.3381	0	0.4
3592963025.49	987487.2607	6387359.3616	10000	1.5
3592960602.61	986507.7115	6384423.3175	12000	0.7
3592959990.16	988388.2577	6385065.5242	17000	1
3592959692.25	993746.666	6392987.376	18000	1.4
3592754845.05	996753.7007	6388236.0525	12000	1.7
3592752289.45	992359.5822	6376686.5198	0	1
3592607789.61	1008166.7532	6392345.7971	0	1.3
3592603218.86	990635.1864	6382945.1871	9000	1.1
3592531606.33	965386.5336	6373932.025	0	1.2
3592514859.33	982239.8842	6425925.8731	4000	0.7
3592469915.56	998070.9926	6407314.6545	5000	1
3592431299.49	987941.3764	6380930.5096	5000	0.7
3592246844.64	986411.2877	6381305.2881	0	1
3592217330.54	991812.3574	6379886.0735	0	0.8
3592217315.01	986620.8906	6380202.8406	0	0.6
3592113004.23	993526.8239	6389196.142	14000	1.3
3592020252.59	1000347.9007	6411093.3972	17000	0.8
3591882060.24	995000.1516	6384928.276	17000	0.4
3591881772.45	989269.371	6383215.6626	11000	0.7
3591704061.85	1012003.5123	6369512.4277	0	1.1
3591579578.14	998922.4318	6397791.763	5000	1
3591329696.27	979006.1307	6357953.1459	12000	1.3
3591302497.95	979309.3731	6356520.9089	13000	1
3591299746.43	988065.5503	6376488.0523	2000	0.5
3591201359.7	998349.6495	6376412.2259	15000	0.5
3591146700.51	1001754.0188	6398372.4968	7000	0.7
3591134310.27	999996.7305	6406850.7996	5000	0.3
3591089362.19	982836.1245	6379363.9249	1000	0.9
3591068227.54	984983.2924	6377681.8312	0	1.3
3591045595.88	1000254.8539	6394852.9475	15000	1
3591021464.81	992472.7441	6387923.615	9000	1.4
3590640485.44	1004140.5603	6425955.8653	22000	1.1
3590193160.97	989628.0968	6382342.5878	9000	0.8
3590073063.76	1001470.0166	6396023.4323	14000	1
3590046775.02	945775.7857	6347562.9218	10000	1.6
3589908074.75	994157.8755	6399456.4151	11000	0.8
3589882380.08	1000521.0612	6412436.1599	8000	1.2
3589871478.97	992282.7026	6383466.5619	1000	0.8
3589834122.23	1003040.349	6412780.3468	0	1.4
3589769605.21	1001687.666	6403040.0041	0	1.9
3589653051.6	992913.9712	6410740.2761	14000	0.4
3589564462.76	1002756.3845	6412099.3427	10000	0.5
3589289428.76	1002379.5294	6395288.8341	33000	1.7
3589226997.06	989311.126	6418355.7816	9000	1.5
3588966199.18	1004874.8298	6423878.9081	0	1.7
3588909714.64	1000727.5441	6388314.2616	5000	0.9
3588880130.71	999682.0305	6401831.5045	0	2.1
3588794030.01	985522.3325	6419849.0088	0	1.7
3588792499.13	993929.2207	6406006.4634	16000	0.6
3588743223.29	996831.3415	6410035.6519	24000	1.1
3588646729.66	998434.4467	6409667.2427	16000	1.2
3588499816.31	994636.7299	6387580.1451	8000	2.3
3588096578.03	990542.9892	6412297.4296	13000	1.2
3587906029.98	994582.5894	6344426.2007	12000	1
3587586109.05	986272.0541	6436227.6838	9000	0.4
3587577618.08	992856.0349	6420411.5121	1000	1
3587338138.8	982181.3967	6430704.06	2000	0.2
3587337247.15	991570.6598	6437696.9011	4000	1.9
3587336335.5	979449.4244	6424688.2671	10000	0.2
3587313645.06	981097.7595	6430210.309	1000	0.3
3586988288.06	995223.9442	6413851.3956	0	1.3
3585663749.35	1013564.0265	6355797.2037	13000	1.4
3584319679.36	983649.8693	6426212.2814	2000	0.6
3584317686.37	983692.1978	6423545.7823	8000	1.3
3584317679	984912.1137	6426269.8846	0	1.3
3583271894.64	964281.0669	6435587.9138	0	1.3
3582623837.43	999509.624	6368793.5353	5000	2
3582400240.67	1005176.0903	6372069.0426	15000	1.1
3582109433.84	1005021.8261	6340583.9687	16000	1
3580485495.52	996386.8819	6384215.2072	8000	2.2
3579881644.02	997218.4508	6385144.2368	10000	1.9
3579296056.86	958097.5613	6359285.3871	0	1.8
3579286909.48	957981.0882	6356278.5016	10000	2.8
3579285555.7	956880.6046	6357790.1733	12000	1.6
3579277302.53	956066.4451	6356200.3814	17000	1.9
3579275553.69	958694.413	6360310.5818	8000	2.4
3579266818.24	958792.3895	6359869.8532	9000	2.7
3579266336.46	955664.8242	6360186.8163	0	1.6
3579265918	957921.9901	6357721.5471	13000	3.6
3577814806.23	979789.8118	6374445.8753	21000	1.1
3576708173.45	1002887.61	6412661.73	35000	2
3576520622.13	957860.906	6347489.4101	10000	1.5
3576398699.09	996726.853	6387122.7041	10000	1.7
3575367460.01	996456.531	6386109.0429	11000	2.1
3575332876.84	995763.7503	6387299.6028	11000	1.1
3575042138.08	995977.5815	6414665.4723	5000	2.3
3575035839.25	1000623.4796	6416889.1639	10000	2.5
3574768392.02	999097.1074	6395798.3939	8000	1.5
3573407231.09	980572.0117	6427851.7966	1000	0.6
3573256118.15	1004682.359	6396957.4487	8000	1.7
3572287683.07	997959.5061	6384623.3573	9000	2
3570481493.88	998805.6537	6376878.7644	5000	1
3569788908.14	997044.3953	6387137.7434	12000	1.5
3569753274.84	997446.5873	6387045.6065	11000	1.8
3568572292.8	994452.7262	6433496.2823	10000	0.9
3568483886.46	989598.4352	6398465.3169	9000	1.2
3568350851.26	993651.9697	6338599.1069	14000	2
3567421259.54	1012014.4013	6402879.5254	5000	2.4
3567421126.31	1008560.4294	6400483.8654	5000	1.8
3567421028.56	1008005.9129	6400456.5362	5000	1.7
3567228526.6	983069.3447	6407617.7626	5000	1.8
3567228454.09	986647.9967	6409115.2253	5000	1.7
3567212066.26	997259.976	6382588.3834	10000	1.1
3566711412.27	985285.9596	6411165.4851	5000	2.5
3566697309.85	983431.8212	6411859.3699	5000	1.5
3566332577.58	989437.2831	6408799.0719	5000	3.2
3565748991.94	947778.672	6349531.4443	5000	2.2
3565607493.34	997308.3833	6384926.0817	12000	2.4
3565533267.04	965770.6991	6355379.1833	5000	1.6
3565532270.14	995316.7571	6383275.0602	5000	2
3564950932.99	954744.0286	6359260.0007	2000	1.8
3563017006.68	995782.8971	6383519.4417	11000	2.2
3562744085.23	995761.966	6383963.2883	10000	2.4
3562630530.22	993249.8075	6381509.9823	6000	1.1
3562624614.01	997464.4283	6401725.6308	6000	2.2
3562292470.71	998203.0342	6384523.7228	13000	1.9
3562280744.08	999791.2267	6386267.6145	6000	1.6
3562271978.03	993880.2624	6381650.6889	6000	1.7
3561826424.84	995856.3201	6413881.3379	0	2.7
3561042160.21	997731.7897	6384390.1221	7000	2.8
3558114391.9	1000933.551	6410454.3734	2000	2.1
3557246614.31	990817.4827	6380729.5369	0	1.2
3556403765.45	992500.2976	6383921.5282	1000	1.4
3556370511.52	969854.061	6399695.157	5000	1.7
3555974862.62	997849.0779	6388621.6385	13000	0.8
3555726309.46	993468.985	6383633.1617	5000	1.7
3555246518.49	1005442.8051	6392768.4341	5000	2.1
3553866912.54	996580.0787	6378441.4176	4000	2.8
3552740726.15	994289.3119	6383115.5626	5000	2
3552329782.46	1013846.1305	6378947.3177	5000	1.3
3552297005.13	1017317.3764	6382792.3928	5000	3
3551548971.98	991971.312	6379893.4667	5000	1.7
3551321391.14	1001670.7152	6385245.6442	6000	2.6
3550804888.28	1013780.0882	6345017.8102	7000	1.9
3550799826.83	1000257.0164	6403082.3444	12000	1.1
3550601881.14	991833.9825	6411801.6665	5000	1.5
3550599526.59	1011266.9695	6377929.0926	5000	1.4
3550597877.34	983595.8647	6404750.6966	5000	2.3
3550597877.17	988145.906	6409295.3363	5000	2.1
