sec p0 p1 p2 mag
3514123882 406799 6228990 5000 1.9
3514120459 896949 7083880 10000 2.5
3514116303 977928 6495210 5000 1.3
3514075387 1034750 6397940 5000 1.6
3514074235 425330 6223720 5000 1.5
3514072799 1005160 6434230 5000 1.7
3514051673 992333 6283470 5000 1.4
3514038336 1070730 6855150 5000 1.8
3514001339 915876 6273750 5000 1.6
3514000827 434290 6223340 5000 1.7
3514000374 999872 6650800 10000 2
3513987909 402781 6230290 5000 1.5
3513976286 390885 6543400 10000 2.3
3513970438 388506 6542410 10000 3.2
3513957513 1034750 6397940 5000 1.3
3513951663 1034750 6397940 5000 1.3
3513948840 1034750 6397940 5000 1.3
3513947681 1034750 6397940 5000 2.2
3513921735 401916 6229210 5000 2.2
3513918389 1034750 6397940 5000 1.3
3513913180 1034750 6397940 5000 1.3
3513905505 588554 6669900 5000 2
3513904000 357029 6213640 5000 2.2
3513875168 1034750 6397940 5000 1.3
3513870263 1034750 6397940 5000 1.4
3513867763 1034750 6397940 5000 1.5
3513866666 1034750 6397940 5000 1.6
3513866465 995437 6569410 5000 2.3
3513862946 601423 6668560 5000 2.2
3513857458 1038650 6399260 5000 2.3
3513853749 1036330 6398020 5000 1.7
3513845944 1034750 6397940 5000 1.7
3513835733 1034750 6397940 5000 2.2
3513811993 1034750 6397940 5000 1.7
3513811239 531140 6184470 5000 2.5
3513807118 1026220 6378580 5000 1.6
3513803182 1037860 6399220 5000 1.2
3513801872 1035480 6399090 5000 1.3
3513799991 526894 6179020 5000 1.6
3513797924 1034750 6397940 5000 1.9
3513782895 1034750 6397940 5000 1.3
3513782696 960640 6762380 5000 2.7
3513782676 1034750 6397940 5000 1.7
3513778157 1037860 6399220 5000 2.2
3513776262 1029930 6398790 5000 1.4
3513751417 359437 6243570 5000 1.3
3513746338 1034690 6399050 5000 2
3513728479 455386 6220280 5000 1.2
3513724528 1045290 6365130 5000 1.8
3513718179 1015100 6393580 5000 2.3
3513715362 1034690 6399050 5000 1.7
3513709173 1026240 6780120 5000 1.8
3513697949 971905 6809620 5000 1.8
3513671790 599149 6668600 5000 2.7
3513637731 393335 6237410 5000 1.4
3513636939 1133250 6838310 10000 2.2
3513636280 389506 6208650 5000 0.8
3513617756 465052 6194330 5000 2.1
3513617204 1008960 6500030 5000 1.4
3513578721 991714 6550330 5000 2.1
3513573338 973936 6479470 5000 2
3513560839 439813 6218660 5000 1.2
3513555454 944413 7129280 10000 2.5
3513545824 524524 6182420 5000 1.8
3513496760 951475 6355130 5000 2.2
3513482642 1001620 7017160 10000 2.4
3513475812 946626 6336030 5000 1.9
3513471051 1036900 6588250 10000 1.8
3513468197 1032490 6570210 10000 1.4
3513456141 999077 6412810 5000 1.4
3513442336 1053810 6535810 5000 1.3
3513426819 374473 6235000 5000 1.2
3513404737 1063330 6329420 5000 2.1
3513392343 412740 6197550 5000 1.1
3513370743 1140340 6355480 10000 2.5
3513346655 985226 6455530 5000 1.2
3513321523 1030540 6372130 5000 2.2
3513319702 1133570 6360580 10000 2.1
3513319602 1133570 6360580 10000 2.7
3513317844 1074070 6324490 5000 2.1
3513313540 1074940 6323420 5000 1.9
3513310979 1076540 6323520 5000 2
3513280773 1005080 6370840 5000 2.1
3513267184 1040090 6372640 5000 2.7
3513256176 908108 6456900 5000 2.1
3513235169 452597 6232620 5000 1.5
3513211244 425282 6222610 5000 2.2
3513205299 382924 6224560 5000 0.9
3513201051 951899 6576340 5000 2
3513186186 1239440 6397760 10000 2.8
3513183284 1197140 6447740 10000 3
3513130537 868338 6235630 5000 2.4
3513113360 460920 6193360 5000 2.5
3513109240 1031160 6375500 5000 1.6
3513097932 380260 6220230 5000 1.8
3513081497 1015220 6343530 5000 1.7
3513076114 365506 6041590 10000 2
3513072186 438952 6217590 5000 2.2
3513059859 1075670 6324580 5000 2
3513042603 170736 6842910 10000 2.2
3513036701 1197510 6671730 10000 2.1
3513034432 499623 6173130 5000 2.5
3513030471 1074800 6325640 5000 1.6
3513026873 439133 6222030 5000 1.1
3513025370 438952 6217590 5000 2.3
3513023571 1075540 6326800 5000 1.7
3513021179 1017560 6344760 5000 2.2
3513021109 1080480 6324870 5000 2.6
3512993975 1078080 6324720 5000 2.2
3512979688 979843 6435270 5000 1.5
3512945070 439813 6218660 5000 1.6
3512938939 1127250 6287750 10000 1.6
3512917551 1001230 6417360 5000 1.5
3512917159 1214390 6411250 5000 2.4
3512904224 1009010 6289820 5000 1.1
3512880432 969150 6427010 5000 1.4
3512871514 666963 6588980 5000 1.7
3512855016 666853 6112270 5000 1.5
3512852354 981369 6436450 5000 1.6
3512840401 1009850 6634620 10000 1.7
3512789268 1013030 6647020 10000 1.6
3512788353 590524 6735410 5000 2.2
3512781737 285373 6961840 10000 2.3
3512780965 459407 6196760 5000 1.1
3512777898 432256 6513660 5000 1.9
3512775743 1037440 6406980 5000 1.8
3512751469 441175 6211930 5000 1.6
3512727307 361984 6230080 5000 2
3512726386 1053860 6742760 5000 1.5
3512707373 341591 6215590 5000 1.9
3512694859 340973 6204490 5000 1.5
3512689910 339463 6206800 5000 1.1
3512682492 674267 6101100 10000 2.2
3512675227 474481 6206230 5000 1.2
3512645470 352770 6210520 5000 1.2
3512557279 996134 6340380 5000 2.4
3512551437 422407 6231630 5000 2
3512547399 1081220 6643170 10000 3.1
3512541156 1003310 6390770 5000 2.2
3512526539 408628 6233360 5000 2.5
3512526488 408628 6233360 5000 2.6
3512494787 983284 6614410 10000 2.1
3512484975 1076230 6780880 5000 1.5
3512462805 487730 6161270 5000 1.5
3512447799 1131290 6814750 5000 1.9
3512427090 411533 6225430 5000 2.7
3512423376 336010 6232610 5000 2.2
3512405082 1045350 6364020 5000 3
3512395782 440270 6209740 5000 1.5
3512390352 438907 6216480 5000 2.4
3512388402 441220 6213040 5000 1.5
3512365347 1078960 6773260 5000 1.7
3512363636 357727 6211370 5000 1.4
3512340176 472652 6200730 5000 1.2
3512310341 448008 6219450 5000 1.5
3512261713 520394 6181420 5000 1.6
3512254909 406391 6237910 5000 2.6
3512251316 468883 6209770 5000 0.7
3512237624 624710 6193830 5000 1.7
3512230627 349385 6208480 5000 1.1
3512230304 425472 6227050 5000 0.8
3512229363 340973 6204490 5000 2
3512222998 439813 6218660 5000 1.3
3512211631 386616 6233280 5000 1.2
3512209862 439813 6218660 5000 1.7
3512209765 440673 6219740 5000 0.8
3512195803 1025220 6703290 5000 1.7
3512194573 469541 6205290 5000 1.1
3512185594 1039820 6450490 5000 1.8
3512165232 1045430 6871410 10000 1.6
3512159369 956127 6358650 5000 2.8
3512150525 350261 6209550 5000 1.2
3512150232 903828 7069630 5000 1.8
3512133776 1038350 6803070 10000 1.8
3512131759 440172 6227550 5000 1.9
3512127292 1047680 6365270 5000 1.7
3512119856 615810 6201730 5000 2.1
3512098736 465248 6222140 5000 2
3512085645 361926 6228970 5000 1.4
3512071179 471253 6207460 5000 1.1
3512046830 368337 6210820 5000 1
3512032149 1006150 7012940 10000 1.9
3512031578 991961 6412480 5000 1.7
3512007603 1028820 6566670 10000 1.8
3511968404 986860 6420020 5000 2.3
3511962013 1161230 6627610 10000 1.9
3511957755 1069790 6788270 5000 1.5
3511957108 485998 6183580 5000 1.3
3511937103 469400 6668860 10000 2.5
3511905956 471834 6200760 5000 0.9
3511901024 424705 6228200 5000 2.4
3511883822 275306 6803130 10000 1.9
3511883070 415555 6224140 5000 2.7
3511873480 1005870 6370880 5000 2
3511864718 912087 6290310 5000 2.2
3511852725 223209 6711280 10000 2
3511824705 454704 6529390 5000 2.8
3511814871 634102 6151460 5000 1.3
3511809060 1054270 6289960 5000 1.3
3511799048 347623 6250890 5000 1.7
3511798988 338575 6234690 5000 2.2
3511798849 1023830 6573080 10000 2.2
3511798614 315238 6101200 10000 2.5
3511759507 1063320 6711050 5000 2.5
3511733493 1036250 6458080 5000 1.5
3511711548 1027460 6385320 5000 1.4
3511709446 417853 6220700 5000 1.6
3511709362 481166 6210450 5000 1.1
3511675983 1037940 6455950 5000 1.8
3511675930 1039450 6457150 5000 2.5
3511635108 993873 6553770 5000 1.7
3511633594 350924 6221760 5000 1
3511602653 745426 6471350 5000 2.1
3511528137 1007090 7021920 10000 2.4
3511524077 1007200 6744600 5000 1.6
3511523994 991608 6552550 5000 1.8
3511523854 991608 6552550 5000 2
3511515202 904000 6265580 5000 1.5
3511514875 906392 6266770 5000 2.2
3511495656 1096430 6378170 5000 1.9
3511474922 416517 6227440 5000 1.6
3511466611 1132110 6803670 10000 2
3511453067 353547 6037740 5000 1.7
3511445624 413771 6909380 10000 1.9
3511436837 375158 6050030 10000 4.2
3511388599 1218710 6538670 10000 2.1
3511388200 279674 6801700 10000 1.5
3511387229 479191 6200500 5000 1
3511317132 381616 6214600 5000 1.3
3511287805 683551 6161160 5000 1.1
3511287602 412889 6200890 5000 2.3
3511285596 476662 6198370 5000 2.3
3511279695 368265 6225290 5000 1
3511266117 368323 6226410 5000 1.5
3511260864 369594 6235250 5000 2
3511243675 371220 6235160 5000 2.4
3511236591 454529 6219200 5000 2.7
3511227507 399007 6219330 5000 1.3
3511224341 1035500 6369050 5000 1.9
3511222307 1039420 6370380 5000 2.1
3511219615 1137030 6827440 10000 1.8
3511192704 991555 6438030 5000 2.2
3511179339 986707 6423350 5000 1.9
3511148799 527626 6175670 5000 1.8
3511062108 989324 6568000 5000 1.6
3511057708 357601 6193560 5000 1.9
3511046014 1022390 6264890 5000 1.8
3511042883 589292 6668770 5000 2.2
3511013568 716267 6538940 5000 1.9
3511009977 1017420 6379240 5000 1.8
3510990141 1156940 6336610 10000 2.1
3510981489 1084790 6717970 10000 1.8
3510979251 451527 6204850 5000 1.3
3510970628 406900 6231210 5000 1.5
3510970549 404204 6225770 5000 2.5
3510966426 587018 6144320 5000 2.3
3510958469 1035050 6362360 5000 1.6
3510956114 1044120 6268250 5000 1.5
3510948203 1011380 6340000 5000 1.3
3510936250 1072030 7003510 10000 1.4
3510924938 352333 6187160 5000 2.1
3510920472 1051730 6448930 5000 1.9
3510896380 1066310 6508740 5000 2.6
3510884782 1006770 6574420 5000 1.8
3510881523 386078 6205470 5000 2.1
3510875282 681710 6091060 5000 1.3
3510871355 1055070 6318940 5000 1.2
3510862866 1087900 6321980 5000 2.3
3510860918 1003350 6984920 10000 1.7
3510860890 1036550 6808530 10000 1.5
3510859242 1032200 6767100 5000 1.9
3510852613 991224 7024420 10000 1.8
3510851270 332297 6267340 5000 1.8
3510837126 1100290 6574290 10000 2.2
3510796672 976243 6462900 5000 1.4
3510779800 941419 7133620 10000 3.1
3510689854 1009350 6523400 5000 2
3510684802 378149 6227020 5000 1.4
3510657699 216464 6767560 5000 2.5
3510656749 686901 6571140 5000 1.7
3510651763 1062850 6731060 5000 2.1
3510651672 1061960 6733230 5000 2.6
3510614934 636057 6182590 5000 2.2
3510602619 1007820 6379870 5000 1.7
3510598423 1017830 6642820 10000 2
3510586447 420780 6231700 5000 1.7
3510579674 421209 6222780 5000 2.3
3510551517 1051780 6377730 5000 1.8
3510531201 371828 6215090 5000 1.7
3510528053 350035 6175030 5000 1.2
3510501003 363382 6209960 5000 1.7
3510470312 322034 6146510 5000 2.1
3510432074 402473 6223620 5000 1.5
3510430571 613105 6583960 5000 1.9
3510417323 627160 6601550 5000 0.9
3510398445 430403 6227950 5000 1.7
3510393644 411005 6195400 5000 1.5
3510391380 414100 6209740 5000 2
3510380297 385476 6226660 5000 2.1
3510367134 411552 6207620 5000 1.6
3510359734 1056340 6788550 10000 1.5
3510355797 359881 6190100 5000 1.5
3510347717 1032040 6282080 5000 2.1
3510347129 424467 6222640 5000 2.3
3510319147 889879 6277370 5000 2
3510314495 487830 6738200 5000 2
3510304238 184634 6712270 5000 2.2
3510294678 984536 6348750 5000 1.6
3510290966 1175060 6798080 10000 2
3510277377 1037800 6400330 5000 1.1
3510277238 1037800 6400330 5000 1.5
3510276512 1038590 6400370 5000 1.4
3510275054 1037800 6400330 5000 1
3510274762 1037860 6399220 5000 1.1
3510274575 1036270 6399130 5000 1.4
3510274496 1037860 6399220 5000 1.1
3510272613 1038590 6400370 5000 1.4
3510269074 344897 6231000 5000 2.1
3510261667 655199 6104540 10000 1.9
3510254260 1067330 6301830 5000 1.5
3510219563 1042350 7030640 10000 2.3
3510201556 469560 6228660 5000 2
3510199704 691694 6096600 10000 2.2
3510198153 425387 6205910 5000 1.8
3510191878 1029270 7022050 10000 2.1
3510184271 416354 6205190 5000 1.9
3510176669 612914 6570640 5000 1.7
3510176502 613685 6570630 5000 2.5
3510131120 695836 6078790 10000 2.9
3510111143 600665 6668570 5000 2
3510105194 1000140 6520720 5000 1.2
3510098691 415684 6208550 5000 1.4
3510094830 1217880 6178470 10000 1.5
3510085925 402575 6225840 5000 1.4
3510085183 1198080 6156830 10000 2.6
3510084695 1204830 6155120 10000 2.4
3510082592 1013770 6466910 5000 1.2
3510081837 1205480 6157410 10000 2.4
3510081692 1035790 6363510 5000 1.5
3510080756 1217520 6182910 10000 1.8
3510080662 458451 6148930 10000 1.9
3510066366 997334 6382700 5000 1.5
3510055361 1005560 6489850 5000 1.8
3510053261 452906 6198120 5000 1.5
3510030880 986141 6486700 5000 1.6
3509993963 418481 6684380 5000 2.6
3509964860 397242 6233880 5000 2.2
3509939021 962031 6537870 5000 1.9
3509933800 414524 6200810 5000 2.5
3509930635 424753 6229310 5000 2.1
3509925010 986038 6488920 5000 1.5
3509921796 416194 6238580 5000 1.9
3509920534 379205 6248120 5000 1.7
3509880225 1037230 6381380 5000 2.1
3509864522 401618 6240360 5000 2.2
3509848156 454224 6232560 5000 1.7
3509842609 818327 6256750 5000 1.9
3509832476 362101 6232300 5000 2
3509796321 511550 6159420 5000 2.7
3509795504 1034990 6466910 5000 1.4
3509765477 1006920 6382050 5000 2.2
3509751994 466998 6225410 5000 1.8
3509719302 598390 6668610 5000 2.5
3509695657 1178290 6076110 10000 2.7
3509695321 1138120 6364240 5000 2.4
3509690817 390576 6230860 5000 1.4
3509684691 407056 6270150 5000 2.8
3509658160 1008500 6601190 10000 2
3509647663 592345 6584300 5000 1.8
3509630475 1172200 6102460 10000 2.1
3509601287 397951 6231620 5000 2.2
3509593423 1210870 6077440 5000 3
3509583430 860568 6220970 5000 2
3509573972 383417 6234550 5000 2.2
3509539731 1010040 6383320 5000 2.6
3509517677 341457 6356970 10000 2.9
3509517675 275323 6166120 10000 2.9
3509480885 915102 7125830 10000 2.4
3509473255 1044260 6383990 5000 1.8
3509470918 661516 6190170 5000 1.9
3509470220 312308 6788310 5000 2.1
3509423498 1047350 6725680 5000 2.2
3509406896 463291 6213310 5000 1.6
3509400740 697713 6636650 5000 1
3509388104 367979 6219740 5000 1.2
3509387177 1039190 6788640 5000 1.7
3509366560 389415 6189730 5000 1.5
3509357871 361749 6210050 5000 1.6
3509354740 391902 6207420 5000 1.5
3509349422 452895 6799620 5000 3.1
3509337774 988516 6552400 5000 2.2
3509308749 163019 6749880 5000 2.2
3509290969 977474 6452950 5000 1.2
3509290932 977474 6452950 5000 1.7
3509289802 412297 6224290 5000 2.2
3509249640 1026540 6706700 5000 1.8
3509239030 599851 6665250 5000 3.3
3509230277 996437 6500520 5000 1.4
3509187474 337326 6241440 5000 1.9
3509185424 923850 7082660 10000 2
3509167362 561598 6151490 5000 2.2
3509143908 588534 6668790 5000 2
3509137100 588534 6668790 5000 1.7
3509110156 402858 6267010 5000 2.2
3509095426 1009190 6511160 5000 1.7
3509061243 905482 6441260 5000 1.8
3509048516 903303 6435630 5000 1.6
3509041431 1007120 6489930 5000 1.1
3509039326 417999 6224030 5000 2.6
3509024859 353069 6216070 5000 1.7
3509015229 456261 6200220 5000 1.7
3508980360 1033140 6383390 5000 1.4
3508965190 899837 6243200 5000 1.9
3508961036 582285 6581150 5000 1.9
3508956559 1038890 6394820 5000 1.7
3508955249 351136 6240680 5000 1.6
3508941226 1033900 6399000 5000 1.8
3508915006 968761 7045600 10000 2.4
3508914376 978753 7059480 10000 2.4
3508908139 1209870 6740780 10000 2.3
3508884821 447122 6937880 5000 2.4
3508870184 1027000 7024150 10000 2.1
3508867184 1000500 6497390 5000 1.5
3508828689 407407 6242310 5000 1.9
3508818081 1030400 6419950 5000 1.8
3508781719 1030140 6641260 10000 1.9
3508770912 356725 6253730 5000 1.7
3508762008 944265 7132630 10000 3.2
3508733851 929385 6455430 5000 2.3
3508706152 403605 6867580 5000 1.9
3508692353 770740 6956100 5000 3
3508687504 403426 6513870 5000 2.1
3508631342 445673 6242910 5000 1.1
3508606933 1093840 6578320 10000 2.2
3508601624 995848 6544970 5000 1.5
3508594558 583823 6581120 5000 2.3
3508591600 448661 6236120 5000 1.9
3508590646 475065 6199530 5000 1.6
3508553667 1046260 6332920 5000 1.7
3508523342 1219690 6653550 10000 2.3
3508507149 340261 6250180 5000 1.7
3508504744 970856 6478230 5000 1.8
3508480270 161535 6823660 5000 2.2
3508470162 493549 6664640 5000 2.7
3508469188 1026960 6379730 5000 1.6
3508468287 597708 6583090 5000 1.9
3508455942 599018 6660820 5000 1.6
3508379054 367910 6234220 5000 1.3
3508364267 1131130 6290240 10000 1.8
3508282424 543286 6039440 5000 2.2
3508271498 329548 6261930 5000 1.1
3508265412 395142 6223960 5000 2.1
3508258093 964668 6772570 5000 1.6
3508232935 338516 6219100 5000 1.7
3508208854 235867 6747050 5000 2.1
3508201167 1035940 6345710 5000 2.1
3508171726 985816 6425530 5000 1.6
3508102154 765810 6240430 5000 2.2
3508090013 1123650 6817540 10000 1.5
3508089070 1130630 6823620 5000 1.5
3508083153 1004450 6350790 5000 1.4
3508052456 967919 6473650 5000 2.8
3508028667 665275 6562340 5000 2
3508019212 1130060 6821350 5000 1.3
3507983901 1004500 6349680 5000 2
3507973239 1032980 6341110 5000 2
3507966321 1034430 6534720 5000 1.4
3507954908 670058 6593410 5000 2.2
3507943605 463008 6227780 5000 1.6
3507936666 1032280 6384460 5000 1.5
3507935020 1047270 7032060 10000 2
3507924869 360409 6215680 5000 0.8
3507909576 358719 6214660 5000 1.5
3507904024 1014360 6344600 5000 1.8
3507851447 343905 6692810 5000 2.3
3507843277 1034630 6400160 5000 1.7
3507822056 588513 6667680 5000 1.8
3507818065 1213920 6387810 10000 2.5
3507751654 346219 6225360 5000 1.2
3507751623 347033 6225310 5000 1.2
3507679748 1029990 6397690 5000 1.5
3507666783 431124 6225700 5000 2.1
3507662904 329075 6239690 5000 2.1
3507661866 1046510 6740100 5000 1.4
3507640285 1034690 6399050 5000 2.1
3507621173 1031580 6397770 5000 2.1
3507596585 1038590 6400370 5000 1.8
3507593074 586269 6004020 5000 2
3507587556 996335 6403790 5000 1.7
3507584534 410935 6212100 5000 1.1
3507584049 634947 6612570 5000 2.3
3507581365 1012470 6553580 5000 1.1
3507577538 969485 6473720 5000 1.5
3507570214 1062930 6308250 5000 1.6
3507552746 1143310 6803390 10000 1.9
3507533766 666848 6567890 5000 1.8
3507533535 1035940 6345710 5000 2.3
3507533236 1035020 6347890 5000 3
3507530389 1045150 6578700 10000 1.8
3507521096 957858 6355380 5000 2
3507490801 620172 6594970 5000 2.4
3507489072 1036620 6579330 10000 1.6
3507480478 480336 6186000 5000 2
3507450199 719714 6429010 5000 2.6
3507435082 645301 6572480 5000 2
3507427049 473694 6496440 5000 2.5
3507423366 735322 6592330 5000 1.8
3507339830 800202 6275340 5000 1.9
3507335781 996330 6387100 5000 1.4
3507322787 636477 6612550 5000 1.9
3507296018 1061660 7008420 10000 2
3507287595 1036020 6389110 5000 1.6
3507283275 909279 7075410 10000 1.9
3507276878 736070 6595670 5000 1.5
3507275487 1043130 7029570 10000 2.2
3507275081 962132 6309970 5000 2.2
3507260856 590009 6666540 5000 2.3
3507257672 596855 6667530 5000 3.3
3507256728 1032430 6366670 5000 1.7
3507246255 910614 6452540 5000 1.3
3507243651 774796 6629340 5000 1.5
3507192024 871644 6382450 5000 2.2
3507189748 413905 6242020 5000 2.2
3507178535 634947 6612570 5000 2.2
3507177562 1031220 7025510 10000 2.5
3507168302 1048250 6799200 10000 1.7
3507163734 947661 7119380 10000 2.8
3507158901 372203 6238450 5000 1.6
3507144581 473430 6199590 5000 1.6
3507116602 556313 6621700 5000 3.2
3507104275 509638 6178390 5000 1.3
3507091273 610734 6129480 10000 1.5
3507081795 383193 6213410 5000 1.3
3507078578 384444 6222250 5000 2
3507074453 1027720 7024190 10000 1.8
3507064947 582462 6211140 5000 1.2
3507055788 1045610 7024150 10000 2.7
3507045416 399578 6231550 5000 2.2
3507038891 634193 6613690 5000 2.1
3507031526 1043490 6778880 5000 1.5
3507025960 370179 6230760 5000 2.2
3507022678 634193 6613690 5000 2.5
3507002600 185666 6608510 10000 2.6
3506933747 1045610 7024150 10000 2.7
3506907692 409533 6271150 5000 1.8
3506884490 1050260 7030010 10000 2.4
3506884177 1013780 6528070 5000 1.5
3506881813 950756 6640760 5000 2.3
3506873710 1044630 7028550 10000 2.9
3506866233 1049270 7034420 10000 2.3
3506865813 1046120 7027530 10000 3.6
3506865488 411533 6225430 5000 2.3
3506852315 1048630 7033260 10000 2.3
3506849443 1045640 7035310 10000 3.2
3506848995 1033370 7013370 10000 4.7
3506837276 358131 6203550 5000 1.6
3506834160 443270 6202950 5000 1.9
3506789975 1028170 7016410 10000 2
3506748709 953026 6356300 5000 2.1
3506744626 716081 6306800 5000 1.7
3506714501 1022210 6982610 5000 1.2
3506699225 953868 6355220 5000 1.7
3506694031 413211 6226470 5000 2.4
3506669207 993272 6401420 5000 2.1
3506654672 525895 6172370 5000 1.7
3506652745 190714 6756340 5000 2
3506568997 985257 6488880 5000 1.1
3506566223 964692 6475740 5000 2.3
3506564309 466958 6224300 5000 1.4
3506562708 743179 6098970 10000 2.3
3506544608 984019 6395430 5000 0.8
3506507885 733503 6356860 5000 2.3
3506477501 979793 6436380 5000 1.8
3506460384 499451 6167570 5000 1.4
3506459032 1035440 6370160 5000 1.6
3506454061 1032310 6368880 5000 1.4
3506440368 531354 6161100 5000 2
3506384437 624010 6594920 5000 2
3506376227 232275 6720590 5000 1.9
3506369087 1032310 6368880 5000 1.6
3506358727 448173 6202750 5000 1.3
3506311993 448173 6202750 5000 1.2
3506282538 1172960 6860360 10000 2.2
3506277220 931602 6395490 5000 1.3
3506273165 518122 6188160 5000 2
3506266187 908899 6593600 5000 2.2
3506259250 1120230 6610150 10000 1.7
3506239910 453629 6217010 5000 1.5
3506202069 528505 6177870 5000 1.3
3506199888 502764 6195290 5000 1.4
3506196107 463373 6215530 5000 1.1
3506191867 1116320 6763530 10000 1.7
3506161343 1086200 6174860 10000 2.3
3506139633 996238 6338160 5000 1.3
3506139568 1052070 6592440 10000 2.2
3506136109 1026170 6455320 5000 1.6
3506110093 386128 6223280 5000 2
3506076051 993838 6338050 5000 2.1
3506050455 1043590 6396190 5000 1.8
3506027983 370522 6540020 5000 3.9
3505957795 345221 6222070 5000 1.7
3505952660 283329 6769130 5000 3
3505947101 987669 6436740 5000 1.8
3505944187 1014700 6385780 5000 1.3
3505920668 397198 6653170 5000 2.2
3505893642 1052800 6722660 5000 1.6
3505864566 1067080 6306270 5000 2.9
3505836231 755983 6249230 5000 2.3
3505829029 944117 7135970 10000 3.2
3505781364 543712 6547580 5000 1.8
3505736098 508030 6151730 10000 2
3505678121 1052510 6378890 5000 1.7
3505676426 615911 6209510 5000 1.3
3505607515 1017590 6375910 5000 2.2
3505594377 736764 6479060 5000 1.5
3505594108 327683 6229740 5000 1
3505576184 369594 6235250 5000 1.2
3505552745 997548 6411630 5000 1.6
3505480270 1032640 6377800 5000 1.5
3505479190 1004640 6428650 5000 1.5
3505472082 840072 6612730 5000 2.3
3505471941 837776 6612680 5000 2.4
3505452344 972372 6479400 5000 2.3
3505436154 524984 6169060 5000 2.4
3505432301 1059280 6715260 5000 2
3505426489 316642 6222600 5000 0.9
3505408117 409039 6224430 5000 2.2
3505407204 415654 6226360 5000 1.7
3505402246 973154 6479440 5000 2.4
3505397894 530233 6181160 5000 2.5
3505352885 1025670 6449730 5000 2.1
3505289332 755171 6249220 5000 2.5
3505269855 346835 6983340 5000 3.3
3505269175 438589 6228730 5000 2.1
3505263560 415135 6233060 5000 2.5
3505254934 1217930 6208600 5000 1.9
3505253057 1208110 6726140 10000 3.3
3505238628 1019350 6403810 5000 2
3505233209 1218660 6209780 5000 1.8
3505227304 716545 6434550 5000 3.1
3505215592 1038180 6363640 5000 1.9
3505203419 495683 6204410 5000 2.2
3505189129 1098940 6820250 5000 1.9
3505168402 756853 6242570 5000 1.9
3505167245 756002 6247010 5000 2.2
3505165427 356260 6199200 5000 1.2
3505161114 366589 6208680 5000 1.2
3505145895 1150250 6741520 5000 1.5
3505132850 1016350 6400320 5000 1.9
3505114892 1247060 6328160 10000 2.4
3505109151 262927 6141290 10000 3.1
3505097013 957412 6767800 5000 1.5
3505084879 953071 6355190 5000 2.4
3505084434 957412 6767800 5000 1.4
3505084318 1097470 6820150 5000 1.2
3505084019 1097470 6820150 5000 1.6
3505079479 957412 6767800 5000 1.3
3505062950 544514 6548670 5000 1.9
3505049573 957870 6581040 5000 2.2
3505025383 336927 6056480 10000 3.3
3505005517 1014880 6398020 5000 1.9
3505004299 957681 6585480 5000 1.8
3504998495 618149 6192800 5000 1.6
3504990736 1011790 6521300 5000 1.5
3504979976 351406 6230640 5000 1.2
3504971775 1025440 6454170 5000 1.4
3504969262 535040 6176580 5000 1.8
3504925964 1104910 6798380 5000 1.2
3504921159 464356 6197690 5000 1.2
3504919943 473130 6237430 5000 1
3504903009 993073 6422530 5000 1.8
3504884207 680225 6650010 5000 1.5
3504883801 680222 6648900 5000 3
3504883052 287491 6070540 5000 2
3504882067 575714 6672370 5000 2
3504878265 348298 6218560 5000 1.6
3504855429 466022 6221000 5000 1.4
3504838734 1064410 6705560 5000 1.4
3504825008 992440 6419170 5000 1.3
3504813154 426864 6221430 5000 1.9
3504788986 437625 6636810 10000 2.3
3504787024 525805 6169040 5000 1.6
3504747507 348577 6238590 5000 0.8
3504703795 1053590 6894190 10000 1.7
3504638683 365413 6233240 5000 1.8
3504630554 368609 6231960 5000 1.3
3504628084 1037080 6584920 5000 1.3
3504626230 1025560 6451950 5000 2
3504608940 985730 6495570 5000 2.5
3504579504 586288 6005140 10000 2
3504567479 1040960 6458340 5000 1.9
3504562010 1143390 6802290 10000 2
3504553608 695011 6089920 5000 1.3
3504552738 1003540 6352970 5000 1.3
3504541183 943271 7139280 10000 2.5
3504536613 972823 6899820 5000 1.8
3504523755 1083620 6593250 10000 2.2
3504515554 407611 6264560 5000 2.3
3504484499 1075470 6884430 10000 1.9
3504482696 1031840 6377760 5000 2.1
3504465985 360013 6888910 5000 1.9
3504456577 387375 6232130 5000 1
3504452288 1098600 6343800 5000 1.7
3504436308 401606 6222550 5000 1.9
3504412643 1128190 6297840 5000 2.1
3504407004 995438 6405970 5000 1.2
3504387310 981559 6552080 5000 2
3504372504 369039 6208550 5000 1.3
3504356333 1039950 6360390 5000 1.4
3504349544 988110 6410070 5000 1.5
3504345627 660116 6094490 5000 1.9
3504334357 469382 6200850 5000 1.7
3504308331 587269 6158780 5000 1.7
3504303624 1062300 6727690 5000 1.4
3504292251 341776 6218920 5000 2.2
3504290529 1086500 6560050 10000 2.2
3504285166 1021680 6373890 5000 2.6
3504277406 1030750 6383260 5000 1.9
3504258956 1157660 6337780 10000 2.6
3504250476 339594 6684170 5000 2.5
3504232247 398712 6230470 5000 1.4
3504231240 976318 6565180 5000 1.8
3504215614 1041400 6407200 5000 1.8
3504207542 469580 6206400 5000 1.8
3504192326 1179220 6623450 10000 2.2
3504179421 1005950 6575490 5000 2.3
3504110197 455766 6230280 5000 1.3
3504109898 1028210 6370890 5000 1.9
3504043660 1003340 6503090 5000 2
